application_id,student_id,company,recruiter,stage,placed,offer_value
APP21259,S12263,LogicLoop,Recruiter G,Submitted,False,
APP21260,S12265,MarketMint,Recruiter C,Interview,False,
APP21261,S12266,InnoWorks,Recruiter C,Submitted,False,
APP21262,S12267,HealthByte,Recruiter B,Submitted,False,
APP21263,S12268,HealthByte,Recruiter F,Interview,False,
APP21264,S12269,NextGen Systems,Recruiter H,Submitted,False,
APP21265,S12271,NextGen Systems,Recruiter D,Submitted,False,
APP21266,S12272,DataForge,Recruiter H,Rejected,False,
APP21267,S12278,BuildRight,Recruiter F,Screening,False,
APP21268,S12280,FinEdge,Recruiter F,Rejected,False,
APP21269,S12281,LogicLoop,Recruiter A,Interview,False,
APP21270,S12282,HealthByte,Recruiter A,Offer,False,7.4594179901730415
APP21271,S12283,NextGen Systems,Recruiter F,Interview,False,
APP21272,S12284,DataForge,Recruiter A,Rejected,False,
APP21273,S12285,LogicLoop,Recruiter H,Submitted,False,
APP21274,S12286,SecureStack,Recruiter C,Interview,False,
APP21275,S12287,HealthByte,Recruiter D,Interview,False,
APP21276,S12288,HealthByte,Recruiter F,Interview,False,
APP21277,S12289,HealthByte,Recruiter F,Interview,False,
APP21278,S12293,CloudSprint,Recruiter B,Rejected,False,
APP21279,S12295,HealthByte,Recruiter C,Submitted,False,
APP21280,S12301,BuildRight,Recruiter C,Submitted,False,
APP21281,S12302,TechNova,Recruiter B,Interview,False,
APP21282,S12303,TechNova,Recruiter A,Interview,False,
APP21283,S12305,InnoWorks,Recruiter D,Submitted,False,
APP21284,S12306,TechNova,Recruiter C,Submitted,False,
APP21285,S12308,TechNova,Recruiter H,Submitted,False,
APP21286,S12310,BuildRight,Recruiter C,Offer,True,8.933792816815137
APP21287,S12311,DataForge,Recruiter E,Rejected,False,
APP21288,S12312,MarketMint,Recruiter G,Interview,False,
APP21289,S12313,TechNova,Recruiter A,Rejected,False,
APP21290,S12314,FinEdge,Recruiter E,Screening,False,
APP21291,S12315,NextGen Systems,Recruiter E,Submitted,False,
APP21292,S12316,NextGen Systems,Recruiter C,Screening,False,
APP21293,S12317,SecureStack,Recruiter F,Interview,False,
APP21294,S12318,LogicLoop,Recruiter F,Screening,False,
APP21295,S12321,RetailPulse,Recruiter D,Offer,True,7.4271971552523395
APP21296,S12324,SecureStack,Recruiter D,Screening,False,
APP21297,S12325,CloudSprint,Recruiter G,Interview,False,
APP21298,S12327,DataForge,Recruiter E,Submitted,False,
APP21299,S12328,RetailPulse,Recruiter D,Screening,False,
APP21300,S12332,TechNova,Recruiter D,Screening,False,
APP21301,S12335,BuildRight,Recruiter F,Screening,False,
APP21302,S12336,DataForge,Recruiter D,Submitted,False,
APP21303,S12337,BuildRight,Recruiter E,Rejected,False,
APP21304,S12340,DataForge,Recruiter B,Screening,False,
APP21305,S12341,HealthByte,Recruiter B,Screening,False,
APP21306,S12343,FinEdge,Recruiter E,Screening,False,
APP21307,S12345,NextGen Systems,Recruiter H,Submitted,False,
APP21308,S12347,RetailPulse,Recruiter H,Submitted,False,
APP21309,S12349,TechNova,Recruiter B,Rejected,False,
APP21310,S12350,NextGen Systems,Recruiter C,Submitted,False,
APP21311,S12353,TechNova,Recruiter B,Rejected,False,
APP21312,S12354,HealthByte,Recruiter C,Submitted,False,
APP21313,S12356,MarketMint,Recruiter C,Screening,False,
APP21314,S12357,RetailPulse,Recruiter F,Screening,False,
APP21315,S12358,LogicLoop,Recruiter E,Offer,False,9.752637531779033
APP21316,S12359,BuildRight,Recruiter E,Submitted,False,
APP21317,S12361,InnoWorks,Recruiter G,Interview,False,
APP21318,S12365,RetailPulse,Recruiter C,Rejected,False,
APP21319,S12368,CloudSprint,Recruiter F,Screening,False,
APP21320,S12369,LogicLoop,Recruiter E,Rejected,False,
APP21321,S12370,DataForge,Recruiter B,Offer,False,11.349811272813762
APP21322,S12371,CloudSprint,Recruiter C,Offer,True,6.188658512214581
APP21323,S12374,InnoWorks,Recruiter B,Screening,False,
APP21324,S12377,LogicLoop,Recruiter E,Interview,False,
APP21325,S12378,DataForge,Recruiter B,Submitted,False,
APP21326,S12379,SecureStack,Recruiter G,Rejected,False,
APP21327,S12380,LogicLoop,Recruiter D,Screening,False,
APP21328,S12381,FinEdge,Recruiter G,Rejected,False,
APP21329,S12382,InnoWorks,Recruiter B,Screening,False,
APP21330,S12383,CloudSprint,Recruiter A,Interview,False,
APP21331,S12385,RetailPulse,Recruiter C,Screening,False,
APP21332,S12387,CloudSprint,Recruiter H,Offer,True,7.390286945377299
APP21333,S12388,BuildRight,Recruiter C,Submitted,False,
APP21334,S12389,CloudSprint,Recruiter D,Screening,False,
APP21335,S12390,BuildRight,Recruiter D,Submitted,False,
APP21336,S12392,NextGen Systems,Recruiter D,Submitted,False,
APP21337,S12393,MarketMint,Recruiter H,Offer,True,10.120098688113929
APP21338,S12394,FinEdge,Recruiter D,Submitted,False,
APP21339,S12395,MarketMint,Recruiter F,Offer,False,4.595198329063042
APP21340,S12396,MarketMint,Recruiter B,Screening,False,
APP21341,S10000,LogicLoop,Recruiter F,Rejected,False,
APP21342,S10005,NextGen Systems,Recruiter G,Interview,False,
APP21343,S10008,LogicLoop,Recruiter F,Submitted,False,
APP21344,S10009,FinEdge,Recruiter F,Screening,False,
APP21345,S10010,BuildRight,Recruiter E,Interview,False,
APP21346,S10012,InnoWorks,Recruiter F,Rejected,False,
APP21347,S10013,SecureStack,Recruiter H,Screening,False,
APP21348,S10014,LogicLoop,Recruiter D,Offer,False,7.1603006791398
APP21349,S10016,TechNova,Recruiter D,Rejected,False,
APP21350,S10019,FinEdge,Recruiter E,Rejected,False,
APP21351,S10021,LogicLoop,Recruiter B,Screening,False,
APP21352,S10022,CloudSprint,Recruiter C,Submitted,False,
APP21353,S10023,BuildRight,Recruiter B,Screening,False,
APP21354,S10024,BuildRight,Recruiter G,Screening,False,
APP21355,S10025,DataForge,Recruiter E,Submitted,False,
APP21356,S10028,CloudSprint,Recruiter G,Offer,False,8.706603457761977
APP21357,S10029,FinEdge,Recruiter D,Interview,False,
APP21358,S10031,HealthByte,Recruiter G,Rejected,False,
APP21359,S10032,TechNova,Recruiter E,Rejected,False,
APP21360,S10037,LogicLoop,Recruiter G,Interview,False,
APP21361,S10039,InnoWorks,Recruiter A,Submitted,False,
APP21362,S10042,NextGen Systems,Recruiter G,Screening,False,
APP21363,S10045,SecureStack,Recruiter G,Submitted,False,
APP21364,S10046,BuildRight,Recruiter E,Interview,False,
APP21365,S10050,SecureStack,Recruiter A,Submitted,False,
APP21366,S10051,BuildRight,Recruiter H,Submitted,False,
APP21367,S10052,InnoWorks,Recruiter B,Submitted,False,
APP21368,S10056,DataForge,Recruiter D,Screening,False,
APP21369,S10058,DataForge,Recruiter F,Rejected,False,
APP21370,S10059,SecureStack,Recruiter B,Rejected,False,
APP21371,S10061,TechNova,Recruiter B,Rejected,False,
APP21372,S10062,HealthByte,Recruiter E,Screening,False,
APP21373,S10063,FinEdge,Recruiter C,Rejected,False,
APP21374,S10064,RetailPulse,Recruiter D,Rejected,False,
APP21375,S10065,SecureStack,Recruiter G,Rejected,False,
APP21376,S10067,InnoWorks,Recruiter D,Rejected,False,
APP21377,S10068,NextGen Systems,Recruiter A,Submitted,False,
APP21378,S10069,HealthByte,Recruiter E,Interview,False,
APP21379,S10074,DataForge,Recruiter B,Screening,False,
APP21380,S10075,FinEdge,Recruiter C,Interview,False,
APP21381,S10076,HealthByte,Recruiter C,Rejected,False,
APP21382,S10077,MarketMint,Recruiter A,Rejected,False,
APP21383,S10078,RetailPulse,Recruiter C,Offer,False,10.704158412661222
APP21384,S10080,MarketMint,Recruiter H,Interview,False,
APP21385,S10081,CloudSprint,Recruiter E,Screening,False,
APP21386,S10084,CloudSprint,Recruiter C,Interview,False,
APP21387,S10085,TechNova,Recruiter G,Rejected,False,
APP21388,S10089,NextGen Systems,Recruiter H,Rejected,False,
APP21389,S10093,SecureStack,Recruiter C,Submitted,False,
APP21390,S10096,CloudSprint,Recruiter A,Screening,False,
APP21391,S10099,HealthByte,Recruiter A,Submitted,False,
APP21392,S10100,LogicLoop,Recruiter E,Submitted,False,
APP21393,S10102,CloudSprint,Recruiter E,Rejected,False,
APP21394,S10103,DataForge,Recruiter C,Interview,False,
APP21395,S10104,HealthByte,Recruiter G,Submitted,False,
APP21396,S10107,LogicLoop,Recruiter B,Submitted,False,
APP21397,S10108,MarketMint,Recruiter B,Submitted,False,
APP21398,S10109,DataForge,Recruiter D,Screening,False,
APP21399,S10110,SecureStack,Recruiter G,Submitted,False,
APP21400,S10111,FinEdge,Recruiter C,Rejected,False,
APP21401,S10112,SecureStack,Recruiter F,Submitted,False,
APP21402,S10113,FinEdge,Recruiter F,Interview,False,
APP21403,S10115,SecureStack,Recruiter G,Rejected,False,
APP21404,S10118,SecureStack,Recruiter C,Submitted,False,
APP21405,S10119,LogicLoop,Recruiter G,Interview,False,
APP21406,S10123,BuildRight,Recruiter A,Interview,False,
APP21407,S10129,CloudSprint,Recruiter A,Screening,False,
APP21408,S10130,MarketMint,Recruiter A,Submitted,False,
APP21409,S10131,HealthByte,Recruiter D,Screening,False,
APP21410,S10132,TechNova,Recruiter E,Rejected,False,
APP21411,S10133,NextGen Systems,Recruiter D,Interview,False,
APP21412,S10136,TechNova,Recruiter F,Rejected,False,
APP21413,S10137,TechNova,Recruiter B,Interview,False,
APP21414,S10139,BuildRight,Recruiter D,Interview,False,
APP21415,S10140,NextGen Systems,Recruiter A,Interview,False,
APP21416,S10144,TechNova,Recruiter A,Screening,False,
APP21417,S10145,SecureStack,Recruiter E,Rejected,False,
APP21418,S10147,RetailPulse,Recruiter C,Rejected,False,
APP21419,S10148,CloudSprint,Recruiter B,Screening,False,
APP21420,S10149,NextGen Systems,Recruiter F,Screening,False,
APP21421,S10152,DataForge,Recruiter E,Offer,True,7.873688192093973
APP21422,S10154,FinEdge,Recruiter H,Rejected,False,
APP21423,S10155,BuildRight,Recruiter G,Submitted,False,
APP21424,S10156,TechNova,Recruiter E,Submitted,False,
APP21425,S10157,FinEdge,Recruiter D,Interview,False,
APP21426,S10159,RetailPulse,Recruiter E,Submitted,False,
APP21427,S10160,DataForge,Recruiter G,Screening,False,
APP21428,S10162,LogicLoop,Recruiter A,Rejected,False,
APP21429,S10163,BuildRight,Recruiter G,Rejected,False,
APP21430,S10164,DataForge,Recruiter F,Offer,True,7.478628499177486
APP21431,S10167,HealthByte,Recruiter B,Interview,False,
APP21432,S10168,MarketMint,Recruiter B,Screening,False,
APP21433,S10169,DataForge,Recruiter G,Rejected,False,
APP21434,S10172,HealthByte,Recruiter H,Screening,False,
APP21435,S10173,BuildRight,Recruiter E,Submitted,False,
APP21436,S10175,LogicLoop,Recruiter D,Interview,False,
APP21437,S10179,LogicLoop,Recruiter D,Interview,False,
APP21438,S10181,SecureStack,Recruiter G,Interview,False,
APP21439,S10185,DataForge,Recruiter B,Screening,False,
APP21440,S10186,MarketMint,Recruiter H,Screening,False,
APP21441,S10187,DataForge,Recruiter B,Interview,False,
APP21442,S10188,TechNova,Recruiter A,Submitted,False,
APP21443,S10189,SecureStack,Recruiter G,Submitted,False,
APP21444,S10190,HealthByte,Recruiter H,Rejected,False,
APP21445,S10191,HealthByte,Recruiter G,Rejected,False,
APP21446,S10196,FinEdge,Recruiter H,Submitted,False,
APP21447,S10197,SecureStack,Recruiter E,Screening,False,
APP21448,S10198,BuildRight,Recruiter E,Screening,False,
APP21449,S10203,NextGen Systems,Recruiter D,Rejected,False,
APP21450,S10205,NextGen Systems,Recruiter A,Rejected,False,
APP21451,S10208,DataForge,Recruiter F,Interview,False,
APP21452,S10210,LogicLoop,Recruiter F,Submitted,False,
APP21453,S10211,HealthByte,Recruiter C,Interview,False,
APP21454,S10212,NextGen Systems,Recruiter C,Screening,False,
APP21455,S10214,SecureStack,Recruiter F,Submitted,False,
APP21456,S10215,DataForge,Recruiter G,Screening,False,
APP21457,S10217,FinEdge,Recruiter G,Screening,False,
APP21458,S10220,InnoWorks,Recruiter F,Screening,False,
APP21459,S10221,FinEdge,Recruiter D,Rejected,False,
APP21460,S10223,InnoWorks,Recruiter G,Screening,False,
APP21461,S10224,InnoWorks,Recruiter A,Interview,False,
APP21462,S10226,DataForge,Recruiter C,Rejected,False,
APP21463,S10227,MarketMint,Recruiter C,Screening,False,
APP21464,S10228,HealthByte,Recruiter C,Submitted,False,
APP21465,S10230,HealthByte,Recruiter B,Interview,False,
APP21466,S10237,InnoWorks,Recruiter B,Interview,False,
APP21467,S10238,NextGen Systems,Recruiter E,Submitted,False,
APP21468,S10240,SecureStack,Recruiter G,Rejected,False,
APP21469,S10241,BuildRight,Recruiter D,Interview,False,
APP21470,S10242,RetailPulse,Recruiter D,Screening,False,
APP21471,S10243,HealthByte,Recruiter A,Offer,True,9.70255308434201
APP21472,S10244,InnoWorks,Recruiter G,Offer,False,8.155510665680536
APP21473,S10245,InnoWorks,Recruiter B,Interview,False,
APP21474,S10247,FinEdge,Recruiter G,Screening,False,
APP21475,S10248,DataForge,Recruiter F,Submitted,False,
APP21476,S10249,SecureStack,Recruiter B,Screening,False,
APP21477,S10252,SecureStack,Recruiter F,Interview,False,
APP21478,S10255,RetailPulse,Recruiter D,Interview,False,
APP21479,S10256,NextGen Systems,Recruiter A,Rejected,False,
APP21480,S10257,InnoWorks,Recruiter C,Submitted,False,
APP21481,S10258,NextGen Systems,Recruiter E,Screening,False,
APP21482,S10263,InnoWorks,Recruiter H,Submitted,False,
APP21483,S10264,CloudSprint,Recruiter A,Interview,False,
APP21484,S10266,DataForge,Recruiter A,Submitted,False,
APP21485,S10271,TechNova,Recruiter E,Rejected,False,
APP21486,S10272,NextGen Systems,Recruiter G,Interview,False,
APP21487,S10273,MarketMint,Recruiter E,Screening,False,
APP21488,S10274,InnoWorks,Recruiter D,Submitted,False,
APP21489,S10275,NextGen Systems,Recruiter E,Interview,False,
APP21490,S10276,NextGen Systems,Recruiter A,Interview,False,
APP21491,S10277,BuildRight,Recruiter B,Rejected,False,
APP21492,S10278,InnoWorks,Recruiter B,Submitted,False,
APP21493,S10280,LogicLoop,Recruiter G,Submitted,False,
APP21494,S10281,TechNova,Recruiter F,Interview,False,
APP21495,S10282,LogicLoop,Recruiter G,Submitted,False,
APP21496,S10283,TechNova,Recruiter E,Rejected,False,
APP21497,S10284,CloudSprint,Recruiter H,Interview,False,
APP21498,S10285,BuildRight,Recruiter H,Submitted,False,
APP21499,S10286,MarketMint,Recruiter H,Rejected,False,
APP21500,S10287,TechNova,Recruiter D,Submitted,False,
APP21501,S10288,BuildRight,Recruiter B,Submitted,False,
APP21502,S10289,SecureStack,Recruiter F,Interview,False,
APP21503,S10295,DataForge,Recruiter E,Rejected,False,
APP21504,S10299,DataForge,Recruiter A,Screening,False,
APP21505,S10301,DataForge,Recruiter B,Rejected,False,
APP21506,S10305,HealthByte,Recruiter H,Offer,True,5.230917956111406
APP21507,S10306,TechNova,Recruiter H,Screening,False,
APP21508,S10307,DataForge,Recruiter C,Rejected,False,
APP21509,S10309,TechNova,Recruiter A,Offer,True,9.595047529231321
APP21510,S10310,FinEdge,Recruiter G,Screening,False,
APP21511,S10311,CloudSprint,Recruiter D,Submitted,False,
APP21512,S10314,InnoWorks,Recruiter A,Interview,False,
APP21513,S10316,InnoWorks,Recruiter D,Rejected,False,
APP21514,S10317,InnoWorks,Recruiter H,Rejected,False,
APP21515,S10320,MarketMint,Recruiter E,Interview,False,
APP21516,S10321,MarketMint,Recruiter H,Interview,False,
APP21517,S10326,SecureStack,Recruiter B,Interview,False,
APP21518,S10329,InnoWorks,Recruiter H,Offer,False,9.050497907840047
APP21519,S10330,LogicLoop,Recruiter H,Rejected,False,
APP21520,S10335,SecureStack,Recruiter A,Rejected,False,
APP21521,S10342,FinEdge,Recruiter A,Submitted,False,
APP21522,S10348,SecureStack,Recruiter F,Submitted,False,
APP21523,S10349,NextGen Systems,Recruiter B,Rejected,False,
APP21524,S10350,DataForge,Recruiter C,Rejected,False,
APP21525,S10352,BuildRight,Recruiter C,Interview,False,
APP21526,S10354,CloudSprint,Recruiter C,Submitted,False,
APP21527,S10357,HealthByte,Recruiter A,Offer,False,5.570633845052612
APP21528,S10359,LogicLoop,Recruiter G,Offer,True,8.479369764367876
APP21529,S10363,DataForge,Recruiter E,Screening,False,
APP21530,S10365,HealthByte,Recruiter F,Screening,False,
APP21531,S10366,MarketMint,Recruiter G,Rejected,False,
APP21532,S10367,BuildRight,Recruiter D,Interview,False,
APP21533,S10370,TechNova,Recruiter H,Submitted,False,
APP21534,S10371,RetailPulse,Recruiter H,Submitted,False,
APP21535,S10373,TechNova,Recruiter D,Rejected,False,
APP21536,S10374,LogicLoop,Recruiter G,Offer,False,7.453679048014461
APP21537,S10375,InnoWorks,Recruiter C,Offer,False,3.6152799605775594
APP21538,S10378,InnoWorks,Recruiter H,Submitted,False,
APP21539,S10383,InnoWorks,Recruiter H,Rejected,False,
APP21540,S10384,NextGen Systems,Recruiter D,Interview,False,
APP21541,S10385,NextGen Systems,Recruiter A,Submitted,False,
APP21542,S10389,InnoWorks,Recruiter H,Rejected,False,
APP21543,S10390,MarketMint,Recruiter A,Rejected,False,
APP21544,S10391,TechNova,Recruiter A,Interview,False,
APP21545,S10392,FinEdge,Recruiter A,Submitted,False,
APP21546,S10393,InnoWorks,Recruiter A,Screening,False,
APP21547,S10394,NextGen Systems,Recruiter G,Interview,False,
APP21548,S10396,CloudSprint,Recruiter D,Interview,False,
APP21549,S10398,SecureStack,Recruiter C,Screening,False,
APP21550,S10399,NextGen Systems,Recruiter H,Submitted,False,
APP21551,S10402,RetailPulse,Recruiter B,Rejected,False,
APP21552,S10403,MarketMint,Recruiter C,Rejected,False,
APP21553,S10405,NextGen Systems,Recruiter D,Screening,False,
APP21554,S10408,MarketMint,Recruiter E,Submitted,False,
APP21555,S10410,CloudSprint,Recruiter A,Screening,False,
APP21556,S10412,HealthByte,Recruiter D,Rejected,False,
APP21557,S10413,SecureStack,Recruiter H,Submitted,False,
APP21558,S10415,RetailPulse,Recruiter D,Submitted,False,
APP21559,S10417,LogicLoop,Recruiter F,Submitted,False,
APP21560,S10418,CloudSprint,Recruiter B,Offer,True,6.788786356566246
APP21561,S10420,TechNova,Recruiter A,Rejected,False,
APP21562,S10421,NextGen Systems,Recruiter F,Offer,True,6.161697973098338
APP21563,S10423,MarketMint,Recruiter B,Interview,False,
APP21564,S10424,CloudSprint,Recruiter D,Screening,False,
APP21565,S10426,SecureStack,Recruiter F,Submitted,False,
APP21566,S10427,CloudSprint,Recruiter A,Screening,False,
APP21567,S10428,BuildRight,Recruiter B,Screening,False,
APP21568,S10429,HealthByte,Recruiter B,Offer,False,8.655778487298754
APP21569,S10430,SecureStack,Recruiter F,Screening,False,
APP21570,S10431,CloudSprint,Recruiter F,Offer,False,9.650262845831184
APP21571,S10435,NextGen Systems,Recruiter F,Submitted,False,
APP21572,S10440,BuildRight,Recruiter A,Screening,False,
APP21573,S10446,NextGen Systems,Recruiter A,Rejected,False,
APP21574,S10447,FinEdge,Recruiter E,Interview,False,
APP21575,S10450,InnoWorks,Recruiter B,Rejected,False,
APP21576,S10457,MarketMint,Recruiter H,Interview,False,
APP21577,S10459,RetailPulse,Recruiter F,Rejected,False,
APP21578,S10462,BuildRight,Recruiter E,Rejected,False,
APP21579,S10464,InnoWorks,Recruiter F,Rejected,False,
APP21580,S10465,CloudSprint,Recruiter C,Screening,False,
APP21581,S10466,InnoWorks,Recruiter G,Rejected,False,
APP21582,S10467,BuildRight,Recruiter B,Rejected,False,
APP21583,S10468,CloudSprint,Recruiter F,Rejected,False,
APP21584,S10470,DataForge,Recruiter A,Offer,False,12.550468222688067
APP21585,S10473,TechNova,Recruiter E,Screening,False,
APP21586,S10474,CloudSprint,Recruiter G,Submitted,False,
APP21587,S10476,InnoWorks,Recruiter E,Submitted,False,
APP21588,S10477,CloudSprint,Recruiter E,Submitted,False,
APP21589,S10481,BuildRight,Recruiter H,Submitted,False,
APP21590,S10482,TechNova,Recruiter D,Interview,False,
APP21591,S10484,SecureStack,Recruiter D,Rejected,False,
APP21592,S10486,NextGen Systems,Recruiter C,Interview,False,
