event_id,event_name,event_timestamp,company_id,search_id,session_id,search_category,location,platform,source,event_version,result_view_id,result_count,listing_id,position,contact_id,contact_channel,engagement_id,engagement_type,match_id,match_type,outcome_id,outcome_type,outcome_status
E000442,engagement_started,2026-08-10 22:56:01,C005,SEARCH_00142,SESSION_00142,Data Analyst,Mumbai,web,referral,1.0,,,LISTING_00091,,,,ENGAGE_00019,application,,,,,
E000452,engagement_started,2026-08-11 01:17:51,C032,SEARCH_00144,SESSION_00144,Digital Marketer,Chennai,mobile,referral,1.0,,,LISTING_00093,,,,ENGAGE_00021,application,,,,,
E000459,engagement_started,2026-08-11 01:33:34,C030,SEARCH_00146,SESSION_00146,Software Developer,Pune,web,organic,1.0,,,LISTING_00094,,,,ENGAGE_00022,application,,,,,
E000353,match_created,2026-08-11 01:47:25,C036,SEARCH_00113,SESSION_00113,Business Analyst,Pune,mobile,campaign,1.0,,,LISTING_00074,,,,ENGAGE_00014,,MATCH_00008,company_candidate,,,
E000510,search_performed,2026-08-11 09:06:00,C015,SEARCH_00165,SESSION_00165,UI/UX Designer,Bengaluru,mobile,referral,1.0,,,,,,,,,,,,,
E000511,search_result_viewed,2026-08-11 09:06:45,C015,SEARCH_00165,SESSION_00165,UI/UX Designer,Bengaluru,web,direct,1.0,RESULT_00165,17.0,,,,,,,,,,,
E000514,search_performed,2026-08-11 09:08:00,C029,SEARCH_00166,SESSION_00166,Software Developer,Bengaluru,web,campaign,1.0,,,,,,,,,,,,,
E000512,listing_viewed,2026-08-11 09:09:19,C015,SEARCH_00165,SESSION_00165,UI/UX Designer,Bengaluru,web,campaign,1.0,,,LISTING_00105,1.0,,,,,,,,,
E000515,search_result_viewed,2026-08-11 09:09:59,C029,SEARCH_00166,SESSION_00166,Software Developer,Bengaluru,web,direct,1.0,RESULT_00166,15.0,,,,,,,,,,,
E000516,listing_viewed,2026-08-11 09:10:30,C029,SEARCH_00166,SESSION_00166,Software Developer,Bengaluru,mobile,organic,1.0,,,LISTING_00106,4.0,,,,,,,,,
E000513,company_contact_started,2026-08-11 09:23:19,C015,SEARCH_00165,SESSION_00165,UI/UX Designer,Bengaluru,web,campaign,1.0,,,LISTING_00105,,CONTACT_00050,phone,,,,,,,
E000498,search_performed,2026-08-11 09:46:00,C021,SEARCH_00162,SESSION_00162,Digital Marketer,Bengaluru,mobile,referral,1.0,,,,,,,,,,,,,
E000499,search_result_viewed,2026-08-11 09:48:26,C021,SEARCH_00162,SESSION_00162,Digital Marketer,Bengaluru,web,campaign,1.0,RESULT_00162,17.0,,,,,,,,,,,
E000481,search_performed,2026-08-11 10:12:00,C023,SEARCH_00155,SESSION_00155,Data Analyst,Pune,mobile,campaign,1.0,,,,,,,,,,,,,
E000482,search_result_viewed,2026-08-11 10:14:15,C023,SEARCH_00155,SESSION_00155,Data Analyst,Pune,mobile,campaign,1.0,RESULT_00155,18.0,,,,,,,,,,,
E000483,listing_viewed,2026-08-11 10:16:49,C023,SEARCH_00155,SESSION_00155,Data Analyst,Pune,web,referral,1.0,,,LISTING_00099,1.0,,,,,,,,,
E000484,company_contact_started,2026-08-11 10:31:49,C023,SEARCH_00155,SESSION_00155,Data Analyst,Pune,mobile,direct,1.0,,,LISTING_00099,,CONTACT_00048,phone,,,,,,,
E000507,search_performed,2026-08-11 11:30:00,C006,SEARCH_00164,SESSION_00164,Data Analyst,Bengaluru,web,direct,1.0,,,,,,,,,,,,,
E000508,search_result_viewed,2026-08-11 11:32:22,C006,SEARCH_00164,SESSION_00164,Data Analyst,Bengaluru,mobile,organic,1.0,RESULT_00164,26.0,,,,,,,,,,,
E000509,listing_viewed,2026-08-11 11:33:59,C006,SEARCH_00164,SESSION_00164,Data Analyst,Bengaluru,mobile,direct,1.0,,,LISTING_00104,2.0,,,,,,,,,
E000500,search_performed,2026-08-11 12:21:00,C032,SEARCH_00163,SESSION_00163,Business Analyst,Mumbai,web,campaign,1.0,,,,,,,,,,,,,
E000501,search_result_viewed,2026-08-11 12:21:22,C032,SEARCH_00163,SESSION_00163,Business Analyst,Mumbai,web,campaign,1.0,RESULT_00163,6.0,,,,,,,,,,,
E000502,listing_viewed,2026-08-11 12:25:11,C032,SEARCH_00163,SESSION_00163,Business Analyst,Mumbai,mobile,campaign,1.0,,,LISTING_00103,3.0,,,,,,,,,
E000497,search_performed,2026-08-11 12:44:00,C006,SEARCH_00161,SESSION_00161,UI/UX Designer,Chennai,mobile,campaign,1.0,,,,,,,,,,,,,
E000503,company_contact_started,2026-08-11 12:53:11,C032,SEARCH_00163,SESSION_00163,Business Analyst,Mumbai,web,referral,1.0,,,LISTING_00103,,CONTACT_00049,message,,,,,,,
E000493,search_performed,2026-08-11 12:54:00,C019,SEARCH_00159,SESSION_00159,Business Analyst,Chennai,web,direct,1.0,,,,,,,,,,,,,
E000488,search_performed,2026-08-11 13:55:00,C003,SEARCH_00157,SESSION_00157,UI/UX Designer,Mumbai,web,campaign,1.0,,,,,,,,,,,,,
E000489,search_result_viewed,2026-08-11 13:55:40,C003,SEARCH_00157,SESSION_00157,UI/UX Designer,Mumbai,web,direct,1.0,RESULT_00157,29.0,,,,,,,,,,,
E000523,search_performed,2026-08-11 14:05:00,C033,SEARCH_00169,SESSION_00169,UI/UX Designer,Pune,web,referral,1.0,,,,,,,,,,,,,
E000524,search_result_viewed,2026-08-11 14:05:30,C033,SEARCH_00169,SESSION_00169,UI/UX Designer,Pune,web,direct,1.0,RESULT_00169,21.0,,,,,,,,,,,
E000525,listing_viewed,2026-08-11 14:07:20,C033,SEARCH_00169,SESSION_00169,UI/UX Designer,Pune,web,referral,1.0,,,LISTING_00109,10.0,,,,,,,,,
E000419,engagement_started,2026-08-11 14:46:05,C005,SEARCH_00137,SESSION_00137,Data Analyst,Bengaluru,mobile,referral,1.0,,,LISTING_00086,,,,ENGAGE_00017,application,,,,,
E000485,search_performed,2026-08-11 16:07:00,C037,SEARCH_00156,SESSION_00156,UI/UX Designer,Chennai,web,referral,1.0,,,,,,,,,,,,,
E000486,search_result_viewed,2026-08-11 16:08:43,C037,SEARCH_00156,SESSION_00156,UI/UX Designer,Chennai,web,campaign,1.0,RESULT_00156,22.0,,,,,,,,,,,
E000487,listing_viewed,2026-08-11 16:10:41,C037,SEARCH_00156,SESSION_00156,UI/UX Designer,Chennai,web,referral,1.0,,,LISTING_00100,2.0,,,,,,,,,
E000430,match_created,2026-08-11 16:24:27,C003,SEARCH_00139,SESSION_00139,Data Analyst,Pune,web,direct,1.0,,,LISTING_00088,,,,ENGAGE_00018,,MATCH_00010,company_candidate,,,
E000520,search_performed,2026-08-11 17:26:00,C021,SEARCH_00168,SESSION_00168,Software Developer,Pune,mobile,direct,1.0,,,,,,,,,,,,,
E000521,search_result_viewed,2026-08-11 17:26:28,C021,SEARCH_00168,SESSION_00168,Software Developer,Pune,web,organic,1.0,RESULT_00168,5.0,,,,,,,,,,,
E000522,listing_viewed,2026-08-11 17:26:48,C021,SEARCH_00168,SESSION_00168,Software Developer,Pune,mobile,referral,1.0,,,LISTING_00108,1.0,,,,,,,,,
E000517,search_performed,2026-08-11 17:32:00,C020,SEARCH_00167,SESSION_00167,Software Developer,Chennai,web,campaign,1.0,,,,,,,,,,,,,
E000518,search_result_viewed,2026-08-11 17:32:23,C020,SEARCH_00167,SESSION_00167,Software Developer,Chennai,web,campaign,1.0,RESULT_00167,30.0,,,,,,,,,,,
E000519,listing_viewed,2026-08-11 17:33:34,C020,SEARCH_00167,SESSION_00167,Software Developer,Chennai,web,organic,1.0,,,LISTING_00107,8.0,,,,,,,,,
E000494,search_performed,2026-08-11 18:08:00,C027,SEARCH_00160,SESSION_00160,Data Analyst,Mumbai,web,direct,1.0,,,,,,,,,,,,,
E000495,search_result_viewed,2026-08-11 18:09:32,C027,SEARCH_00160,SESSION_00160,Data Analyst,Mumbai,mobile,campaign,1.0,RESULT_00160,12.0,,,,,,,,,,,
E000496,listing_viewed,2026-08-11 18:12:23,C027,SEARCH_00160,SESSION_00160,Data Analyst,Mumbai,mobile,campaign,1.0,,,LISTING_00102,5.0,,,,,,,,,
E000490,search_performed,2026-08-11 18:27:00,C038,SEARCH_00158,SESSION_00158,Business Analyst,Chennai,web,direct,1.0,,,,,,,,,,,,,
E000491,search_result_viewed,2026-08-11 18:28:02,C038,SEARCH_00158,SESSION_00158,Business Analyst,Chennai,web,referral,1.0,RESULT_00158,30.0,,,,,,,,,,,
E000492,listing_viewed,2026-08-11 18:30:44,C038,SEARCH_00158,SESSION_00158,Business Analyst,Chennai,web,referral,1.0,,,LISTING_00101,9.0,,,,,,,,,
E000504,engagement_started,2026-08-11 21:53:11,C032,SEARCH_00163,SESSION_00163,Business Analyst,Mumbai,web,referral,1.0,,,LISTING_00103,,,,ENGAGE_00024,application,,,,,
E000559,search_performed,2026-08-12 09:29:00,C036,SEARCH_00180,SESSION_00180,Digital Marketer,Hyderabad,web,direct,1.0,,,,,,,,,,,,,
E000560,search_result_viewed,2026-08-12 09:29:25,C036,SEARCH_00180,SESSION_00180,Digital Marketer,Hyderabad,web,direct,1.0,RESULT_00180,29.0,,,,,,,,,,,
E000561,listing_viewed,2026-08-12 09:31:17,C036,SEARCH_00180,SESSION_00180,Digital Marketer,Hyderabad,web,referral,1.0,,,LISTING_00115,6.0,,,,,,,,,
E000539,search_performed,2026-08-12 09:35:00,C019,SEARCH_00175,SESSION_00175,Business Analyst,Mumbai,mobile,organic,1.0,,,,,,,,,,,,,
E000540,search_result_viewed,2026-08-12 09:36:24,C019,SEARCH_00175,SESSION_00175,Business Analyst,Mumbai,mobile,direct,1.0,RESULT_00175,23.0,,,,,,,,,,,
E000541,listing_viewed,2026-08-12 09:39:05,C019,SEARCH_00175,SESSION_00175,Business Analyst,Mumbai,web,direct,1.0,,,LISTING_00113,8.0,,,,,,,,,
E000529,search_performed,2026-08-12 10:23:00,C034,SEARCH_00171,SESSION_00171,Digital Marketer,Mumbai,web,referral,1.0,,,,,,,,,,,,,
E000530,search_result_viewed,2026-08-12 10:23:40,C034,SEARCH_00171,SESSION_00171,Digital Marketer,Mumbai,web,referral,1.0,RESULT_00171,29.0,,,,,,,,,,,
E000577,search_performed,2026-08-12 10:36:00,C023,SEARCH_00186,SESSION_00186,Digital Marketer,Chennai,web,campaign,1.0,,,,,,,,,,,,,
E000578,search_result_viewed,2026-08-12 10:36:54,C023,SEARCH_00186,SESSION_00186,Digital Marketer,Chennai,web,organic,1.0,RESULT_00186,20.0,,,,,,,,,,,
E000542,company_contact_started,2026-08-12 10:39:05,C019,SEARCH_00175,SESSION_00175,Business Analyst,Mumbai,web,direct,1.0,,,LISTING_00113,,CONTACT_00051,email,,,,,,,
E000579,listing_viewed,2026-08-12 10:39:38,C023,SEARCH_00186,SESSION_00186,Digital Marketer,Chennai,web,campaign,1.0,,,LISTING_00117,4.0,,,,,,,,,
E000534,search_performed,2026-08-12 11:02:00,C001,SEARCH_00173,SESSION_00173,Data Analyst,Bengaluru,mobile,referral,1.0,,,,,,,,,,,,,
E000535,search_result_viewed,2026-08-12 11:02:48,C001,SEARCH_00173,SESSION_00173,Data Analyst,Bengaluru,web,campaign,1.0,RESULT_00173,10.0,,,,,,,,,,,
E000536,listing_viewed,2026-08-12 11:04:01,C001,SEARCH_00173,SESSION_00173,Data Analyst,Bengaluru,mobile,referral,1.0,,,LISTING_00112,7.0,,,,,,,,,
E000557,search_performed,2026-08-12 11:22:00,C021,SEARCH_00179,SESSION_00179,Software Developer,Bengaluru,mobile,organic,1.0,,,,,,,,,,,,,
E000558,search_result_viewed,2026-08-12 11:23:16,C021,SEARCH_00179,SESSION_00179,Software Developer,Bengaluru,web,campaign,1.0,RESULT_00179,10.0,,,,,,,,,,,
E000580,company_contact_started,2026-08-12 11:38:38,C023,SEARCH_00186,SESSION_00186,Digital Marketer,Chennai,web,direct,1.0,,,LISTING_00117,,CONTACT_00054,phone,,,,,,,
E000562,search_performed,2026-08-12 11:57:00,C005,SEARCH_00181,SESSION_00181,Data Analyst,Bengaluru,mobile,direct,1.0,,,,,,,,,,,,,
E000563,search_result_viewed,2026-08-12 11:58:34,C005,SEARCH_00181,SESSION_00181,Data Analyst,Bengaluru,web,campaign,1.0,RESULT_00181,8.0,,,,,,,,,,,
E000564,listing_viewed,2026-08-12 12:01:10,C005,SEARCH_00181,SESSION_00181,Data Analyst,Bengaluru,mobile,campaign,1.0,,,LISTING_00116,7.0,,,,,,,,,
E000546,search_performed,2026-08-12 12:05:00,C032,SEARCH_00176,SESSION_00176,Data Analyst,Hyderabad,web,direct,1.0,,,,,,,,,,,,,
E000547,search_result_viewed,2026-08-12 12:07:23,C032,SEARCH_00176,SESSION_00176,Data Analyst,Hyderabad,mobile,campaign,1.0,RESULT_00176,18.0,,,,,,,,,,,
E000531,search_performed,2026-08-12 12:45:00,C018,SEARCH_00172,SESSION_00172,Digital Marketer,Bengaluru,web,campaign,1.0,,,,,,,,,,,,,
E000565,company_contact_started,2026-08-12 12:45:10,C005,SEARCH_00181,SESSION_00181,Data Analyst,Bengaluru,web,referral,1.0,,,LISTING_00116,,CONTACT_00053,email,,,,,,,
E000532,search_result_viewed,2026-08-12 12:46:42,C018,SEARCH_00172,SESSION_00172,Digital Marketer,Bengaluru,mobile,direct,1.0,RESULT_00172,6.0,,,,,,,,,,,
E000533,listing_viewed,2026-08-12 12:47:57,C018,SEARCH_00172,SESSION_00172,Digital Marketer,Bengaluru,web,direct,1.0,,,LISTING_00111,2.0,,,,,,,,,
E000555,search_performed,2026-08-12 12:54:00,C029,SEARCH_00178,SESSION_00178,Business Analyst,Pune,web,organic,1.0,,,,,,,,,,,,,
E000556,search_result_viewed,2026-08-12 12:55:27,C029,SEARCH_00178,SESSION_00178,Business Analyst,Pune,web,direct,1.0,RESULT_00178,27.0,,,,,,,,,,,
E000575,search_performed,2026-08-12 13:59:00,C015,SEARCH_00185,SESSION_00185,Digital Marketer,Pune,web,direct,1.0,,,,,,,,,,,,,
E000576,search_result_viewed,2026-08-12 14:00:31,C015,SEARCH_00185,SESSION_00185,Digital Marketer,Pune,mobile,organic,1.0,RESULT_00185,30.0,,,,,,,,,,,
E000526,search_performed,2026-08-12 14:07:00,C004,SEARCH_00170,SESSION_00170,Software Developer,Bengaluru,mobile,organic,1.0,,,,,,,,,,,,,
E000569,search_performed,2026-08-12 14:08:00,C004,SEARCH_00182,SESSION_00182,Data Analyst,Mumbai,mobile,direct,1.0,,,,,,,,,,,,,
E000527,search_result_viewed,2026-08-12 14:09:58,C004,SEARCH_00170,SESSION_00170,Software Developer,Bengaluru,web,organic,1.0,RESULT_00170,28.0,,,,,,,,,,,
E000570,search_result_viewed,2026-08-12 14:10:24,C004,SEARCH_00182,SESSION_00182,Data Analyst,Mumbai,web,campaign,1.0,RESULT_00182,12.0,,,,,,,,,,,
E000528,listing_viewed,2026-08-12 14:10:43,C004,SEARCH_00170,SESSION_00170,Software Developer,Bengaluru,web,campaign,1.0,,,LISTING_00110,1.0,,,,,,,,,
E000571,search_performed,2026-08-12 15:22:00,C023,SEARCH_00183,SESSION_00183,UI/UX Designer,Chennai,mobile,campaign,1.0,,,,,,,,,,,,,
E000572,search_result_viewed,2026-08-12 15:22:16,C023,SEARCH_00183,SESSION_00183,UI/UX Designer,Chennai,web,organic,1.0,RESULT_00183,15.0,,,,,,,,,,,
E000548,search_performed,2026-08-12 16:08:00,C006,SEARCH_00177,SESSION_00177,Digital Marketer,Bengaluru,mobile,organic,1.0,,,,,,,,,,,,,
E000549,search_result_viewed,2026-08-12 16:08:25,C006,SEARCH_00177,SESSION_00177,Digital Marketer,Bengaluru,web,direct,1.0,RESULT_00177,18.0,,,,,,,,,,,
E000550,listing_viewed,2026-08-12 16:12:12,C006,SEARCH_00177,SESSION_00177,Digital Marketer,Bengaluru,mobile,referral,1.0,,,LISTING_00114,6.0,,,,,,,,,
E000573,search_performed,2026-08-12 16:22:00,C018,SEARCH_00184,SESSION_00184,Data Analyst,Pune,web,direct,1.0,,,,,,,,,,,,,
E000574,search_result_viewed,2026-08-12 16:24:58,C018,SEARCH_00184,SESSION_00184,Data Analyst,Pune,mobile,organic,1.0,RESULT_00184,12.0,,,,,,,,,,,
E000551,company_contact_started,2026-08-12 16:30:12,C006,SEARCH_00177,SESSION_00177,Digital Marketer,Bengaluru,web,direct,1.0,,,LISTING_00114,,CONTACT_00052,message,,,,,,,
E000537,search_performed,2026-08-12 16:43:00,C037,SEARCH_00174,SESSION_00174,Business Analyst,Bengaluru,web,direct,1.0,,,,,,,,,,,,,
E000538,search_result_viewed,2026-08-12 16:45:22,C037,SEARCH_00174,SESSION_00174,Business Analyst,Bengaluru,mobile,organic,1.0,RESULT_00174,6.0,,,,,,,,,,,
E000581,engagement_started,2026-08-12 17:38:38,C023,SEARCH_00186,SESSION_00186,Digital Marketer,Chennai,mobile,organic,1.0,,,LISTING_00117,,,,ENGAGE_00028,application,,,,,
E000583,search_performed,2026-08-12 18:25:00,C024,SEARCH_00187,SESSION_00187,Data Analyst,Mumbai,web,referral,1.0,,,,,,,,,,,,,
E000584,search_result_viewed,2026-08-12 18:25:44,C024,SEARCH_00187,SESSION_00187,Data Analyst,Mumbai,mobile,campaign,1.0,RESULT_00187,10.0,,,,,,,,,,,
E000585,listing_viewed,2026-08-12 18:26:38,C024,SEARCH_00187,SESSION_00187,Data Analyst,Mumbai,mobile,direct,1.0,,,LISTING_00118,9.0,,,,,,,,,
E000566,engagement_started,2026-08-12 18:45:10,C005,SEARCH_00181,SESSION_00181,Data Analyst,Bengaluru,mobile,referral,1.0,,,LISTING_00116,,,,ENGAGE_00027,application,,,,,
E000505,match_created,2026-08-12 22:53:11,C032,SEARCH_00163,SESSION_00163,Business Analyst,Mumbai,web,organic,1.0,,,LISTING_00103,,,,ENGAGE_00024,,MATCH_00011,company_candidate,,,
E000567,match_created,2026-08-13 05:45:10,C005,SEARCH_00181,SESSION_00181,Data Analyst,Bengaluru,web,direct,1.0,,,LISTING_00116,,,,ENGAGE_00027,,MATCH_00014,company_candidate,,,
E000543,engagement_started,2026-08-13 07:39:05,C019,SEARCH_00175,SESSION_00175,Business Analyst,Mumbai,web,referral,1.0,,,LISTING_00113,,,,ENGAGE_00025,application,,,,,
E000607,search_performed,2026-08-13 08:16:00,C024,SEARCH_00194,SESSION_00194,Software Developer,Pune,mobile,campaign,1.0,,,,,,,,,,,,,
E000608,search_result_viewed,2026-08-13 08:17:18,C024,SEARCH_00194,SESSION_00194,Software Developer,Pune,web,direct,1.0,RESULT_00194,23.0,,,,,,,,,,,
E000598,search_performed,2026-08-13 09:21:00,C011,SEARCH_00191,SESSION_00191,Data Analyst,Chennai,mobile,organic,1.0,,,,,,,,,,,,,
E000599,search_result_viewed,2026-08-13 09:23:57,C011,SEARCH_00191,SESSION_00191,Data Analyst,Chennai,mobile,direct,1.0,RESULT_00191,10.0,,,,,,,,,,,
E000600,listing_viewed,2026-08-13 09:25:31,C011,SEARCH_00191,SESSION_00191,Data Analyst,Chennai,web,campaign,1.0,,,LISTING_00121,4.0,,,,,,,,,
E000588,search_performed,2026-08-13 09:59:00,C040,SEARCH_00189,SESSION_00189,Software Developer,Chennai,mobile,direct,1.0,,,,,,,,,,,,,
E000589,search_result_viewed,2026-08-13 09:59:29,C040,SEARCH_00189,SESSION_00189,Software Developer,Chennai,mobile,referral,1.0,RESULT_00189,12.0,,,,,,,,,,,
E000590,listing_viewed,2026-08-13 10:03:25,C040,SEARCH_00189,SESSION_00189,Software Developer,Chennai,mobile,campaign,1.0,,,LISTING_00119,2.0,,,,,,,,,
E000586,search_performed,2026-08-13 10:11:00,C025,SEARCH_00188,SESSION_00188,Business Analyst,Mumbai,web,campaign,1.0,,,,,,,,,,,,,
E000587,search_result_viewed,2026-08-13 10:13:35,C025,SEARCH_00188,SESSION_00188,Business Analyst,Mumbai,web,referral,1.0,RESULT_00188,6.0,,,,,,,,,,,
E000591,company_contact_started,2026-08-13 10:17:25,C040,SEARCH_00189,SESSION_00189,Software Developer,Chennai,web,referral,1.0,,,LISTING_00119,,CONTACT_00055,message,,,,,,,
E000636,search_performed,2026-08-13 11:16:00,C012,SEARCH_00203,SESSION_00203,Digital Marketer,Bengaluru,mobile,referral,1.0,,,,,,,,,,,,,
E000637,search_result_viewed,2026-08-13 11:17:46,C012,SEARCH_00203,SESSION_00203,Digital Marketer,Bengaluru,mobile,referral,1.0,RESULT_00203,16.0,,,,,,,,,,,
E000638,listing_viewed,2026-08-13 11:19:13,C012,SEARCH_00203,SESSION_00203,Digital Marketer,Bengaluru,mobile,organic,1.0,,,LISTING_00129,9.0,,,,,,,,,
E000552,engagement_started,2026-08-13 11:30:12,C006,SEARCH_00177,SESSION_00177,Digital Marketer,Bengaluru,web,direct,1.0,,,LISTING_00114,,,,ENGAGE_00026,application,,,,,
E000639,company_contact_started,2026-08-13 12:02:13,C012,SEARCH_00203,SESSION_00203,Digital Marketer,Bengaluru,mobile,referral,1.0,,,LISTING_00129,,CONTACT_00061,email,,,,,,,
E000601,search_performed,2026-08-13 12:15:00,C035,SEARCH_00192,SESSION_00192,Business Analyst,Mumbai,web,organic,1.0,,,,,,,,,,,,,
E000602,search_result_viewed,2026-08-13 12:17:30,C035,SEARCH_00192,SESSION_00192,Business Analyst,Mumbai,web,organic,1.0,RESULT_00192,20.0,,,,,,,,,,,
E000603,listing_viewed,2026-08-13 12:19:29,C035,SEARCH_00192,SESSION_00192,Business Analyst,Mumbai,mobile,campaign,1.0,,,LISTING_00122,2.0,,,,,,,,,
E000604,company_contact_started,2026-08-13 12:21:29,C035,SEARCH_00192,SESSION_00192,Business Analyst,Mumbai,web,referral,1.0,,,LISTING_00122,,CONTACT_00057,message,,,,,,,
E000640,search_performed,2026-08-13 12:40:00,C031,SEARCH_00204,SESSION_00204,Data Analyst,Mumbai,mobile,referral,1.0,,,,,,,,,,,,,
E000641,search_result_viewed,2026-08-13 12:42:56,C031,SEARCH_00204,SESSION_00204,Data Analyst,Mumbai,web,direct,1.0,RESULT_00204,14.0,,,,,,,,,,,
E000642,listing_viewed,2026-08-13 12:44:07,C031,SEARCH_00204,SESSION_00204,Data Analyst,Mumbai,mobile,referral,1.0,,,LISTING_00130,1.0,,,,,,,,,
E000420,match_created,2026-08-13 12:46:05,C005,SEARCH_00137,SESSION_00137,Data Analyst,Bengaluru,mobile,direct,1.0,,,LISTING_00086,,,,ENGAGE_00017,,MATCH_00009,company_candidate,,,
E000622,search_performed,2026-08-13 13:52:00,C018,SEARCH_00199,SESSION_00199,Business Analyst,Bengaluru,mobile,referral,1.0,,,,,,,,,,,,,
E000623,search_result_viewed,2026-08-13 13:54:15,C018,SEARCH_00199,SESSION_00199,Business Analyst,Bengaluru,web,direct,1.0,RESULT_00199,27.0,,,,,,,,,,,
E000624,listing_viewed,2026-08-13 13:57:35,C018,SEARCH_00199,SESSION_00199,Business Analyst,Bengaluru,mobile,referral,1.0,,,LISTING_00126,8.0,,,,,,,,,
E000614,search_performed,2026-08-13 13:58:00,C010,SEARCH_00197,SESSION_00197,Digital Marketer,Mumbai,web,organic,1.0,,,,,,,,,,,,,
E000615,search_result_viewed,2026-08-13 13:59:51,C010,SEARCH_00197,SESSION_00197,Digital Marketer,Mumbai,mobile,referral,1.0,RESULT_00197,22.0,,,,,,,,,,,
E000633,search_performed,2026-08-13 14:03:00,C006,SEARCH_00202,SESSION_00202,Business Analyst,Bengaluru,web,direct,1.0,,,,,,,,,,,,,
E000616,listing_viewed,2026-08-13 14:03:44,C010,SEARCH_00197,SESSION_00197,Digital Marketer,Mumbai,mobile,organic,1.0,,,LISTING_00124,1.0,,,,,,,,,
E000613,search_performed,2026-08-13 14:05:00,C013,SEARCH_00196,SESSION_00196,Software Developer,Bengaluru,mobile,direct,1.0,,,,,,,,,,,,,
E000634,search_result_viewed,2026-08-13 14:05:55,C006,SEARCH_00202,SESSION_00202,Business Analyst,Bengaluru,web,referral,1.0,RESULT_00202,12.0,,,,,,,,,,,
E000635,listing_viewed,2026-08-13 14:08:16,C006,SEARCH_00202,SESSION_00202,Business Analyst,Bengaluru,web,campaign,1.0,,,LISTING_00128,1.0,,,,,,,,,
E000617,company_contact_started,2026-08-13 14:13:44,C010,SEARCH_00197,SESSION_00197,Digital Marketer,Mumbai,web,organic,1.0,,,LISTING_00124,,CONTACT_00059,phone,,,,,,,
E000592,engagement_started,2026-08-13 14:17:25,C040,SEARCH_00189,SESSION_00189,Software Developer,Chennai,web,organic,1.0,,,LISTING_00119,,,,ENGAGE_00029,application,,,,,
E000605,search_performed,2026-08-13 14:30:00,C031,SEARCH_00193,SESSION_00193,Data Analyst,Mumbai,mobile,referral,1.0,,,,,,,,,,,,,
E000606,search_result_viewed,2026-08-13 14:32:29,C031,SEARCH_00193,SESSION_00193,Data Analyst,Mumbai,web,referral,1.0,RESULT_00193,17.0,,,,,,,,,,,
E000625,search_performed,2026-08-13 15:13:00,C039,SEARCH_00200,SESSION_00200,Data Analyst,Hyderabad,mobile,campaign,1.0,,,,,,,,,,,,,
E000626,search_result_viewed,2026-08-13 15:14:45,C039,SEARCH_00200,SESSION_00200,Data Analyst,Hyderabad,web,organic,1.0,RESULT_00200,6.0,,,,,,,,,,,
E000627,listing_viewed,2026-08-13 15:17:04,C039,SEARCH_00200,SESSION_00200,Data Analyst,Hyderabad,web,organic,1.0,,,LISTING_00127,7.0,,,,,,,,,
E000628,company_contact_started,2026-08-13 16:14:04,C039,SEARCH_00200,SESSION_00200,Data Analyst,Hyderabad,web,direct,1.0,,,LISTING_00127,,CONTACT_00060,message,,,,,,,
E000594,search_performed,2026-08-13 16:24:00,C032,SEARCH_00190,SESSION_00190,UI/UX Designer,Mumbai,web,campaign,1.0,,,,,,,,,,,,,
E000609,search_performed,2026-08-13 16:26:00,C007,SEARCH_00195,SESSION_00195,Data Analyst,Mumbai,web,organic,1.0,,,,,,,,,,,,,
E000595,search_result_viewed,2026-08-13 16:26:37,C032,SEARCH_00190,SESSION_00190,UI/UX Designer,Mumbai,web,direct,1.0,RESULT_00190,25.0,,,,,,,,,,,
E000610,search_result_viewed,2026-08-13 16:28:23,C007,SEARCH_00195,SESSION_00195,Data Analyst,Mumbai,mobile,direct,1.0,RESULT_00195,18.0,,,,,,,,,,,
