application_id,student_id,college_id,college,company,role,stage,package_lpa,applied_at
APP01067,STU01330,COL006,CMR Institute of Technology,Nova Systems,Backend Developer,Rejected,,2026-08-29T17:22
APP01068,STU00628,COL002,RV College of Engineering,Aster Mobility,Software Engineer,Applied,,2026-07-27T12:44
APP01069,STU00928,COL003,PES University,Orion Analytics,ML Engineer,Rejected,,2026-09-10T16:59
APP01070,STU01943,COL005,New Horizon College of Engineering,CloudMinds,Data Analyst,Offer,6.9,2026-08-04T11:28
APP01071,STU01563,COL001,BMS Institute of Technology,DataNest,ML Engineer,Screening,,2026-08-15T09:40
APP01072,STU02152,COL002,RV College of Engineering,Nova Systems,Business Analyst,Screening,,2026-08-04T10:42
APP01073,STU02123,COL005,New Horizon College of Engineering,Nova Systems,Frontend Developer,Offer,7.7,2026-08-07T14:50
APP01074,STU01179,COL003,PES University,BlueOrbit Labs,Software Engineer,Applied,,2026-08-16T16:23
APP01075,STU00562,COL004,Dayananda Sagar College of Engineering,TechForge,Frontend Developer,Interview,,2026-08-13T09:03
APP01076,STU01144,COL002,RV College of Engineering,PrimeStack,Backend Developer,Interview,,2026-08-31T09:03
APP01077,STU00092,COL003,PES University,CloudMinds,ML Engineer,Placed,13.9,2026-08-31T10:17
APP01078,STU00654,COL001,BMS Institute of Technology,BlueOrbit Labs,ML Engineer,Applied,,2026-08-19T16:16
APP01079,STU00302,COL002,RV College of Engineering,QuantEdge,Data Analyst,Offer,5.5,2026-07-19T19:36
APP01080,STU01304,COL002,RV College of Engineering,DataNest,ML Engineer,Applied,,2026-08-20T19:28
APP01081,STU01713,COL005,New Horizon College of Engineering,BrightWorks,Software Engineer,Applied,,2026-07-12T20:18
APP01082,STU02005,COL006,CMR Institute of Technology,NextGen Labs,ML Engineer,Rejected,,2026-09-19T13:54
APP01083,STU00901,COL005,New Horizon College of Engineering,InfiCore,Frontend Developer,Applied,,2026-07-17T14:09
APP01084,STU00476,COL006,CMR Institute of Technology,PrimeStack,Frontend Developer,Applied,,2026-08-25T09:32
APP01085,STU02280,COL003,PES University,Vertex Digital,Software Engineer,Placed,5.3,2026-09-05T17:50
APP01086,STU02325,COL006,CMR Institute of Technology,BlueOrbit Labs,Frontend Developer,Interview,,2026-08-14T11:50
APP01087,STU01581,COL006,CMR Institute of Technology,CodeCraft,Software Engineer,Rejected,,2026-08-22T16:17
APP01088,STU01891,COL004,Dayananda Sagar College of Engineering,BlueOrbit Labs,ML Engineer,Applied,,2026-07-13T19:31
APP01089,STU02344,COL001,BMS Institute of Technology,PrimeStack,Software Engineer,Rejected,,2026-09-05T15:37
APP01090,STU02270,COL006,CMR Institute of Technology,Nova Systems,Business Analyst,Applied,,2026-08-31T16:35
APP01091,STU00004,COL003,PES University,Nova Systems,Software Engineer,Applied,,2026-08-27T11:42
APP01092,STU01732,COL006,CMR Institute of Technology,PrimeStack,ML Engineer,Interview,,2026-08-13T09:48
APP01093,STU01980,COL002,RV College of Engineering,Vertex Digital,Data Analyst,Applied,,2026-08-27T18:01
APP01094,STU01303,COL005,New Horizon College of Engineering,QuantEdge,Business Analyst,Interview,,2026-09-14T13:29
APP01095,STU02210,COL004,Dayananda Sagar College of Engineering,Aster Mobility,Data Analyst,Interview,,2026-08-15T16:04
APP01096,STU02374,COL006,CMR Institute of Technology,TechForge,Business Analyst,Offer,9.5,2026-09-10T16:49
APP01097,STU01226,COL005,New Horizon College of Engineering,CloudMinds,Backend Developer,Applied,,2026-09-07T17:43
APP01098,STU00857,COL002,RV College of Engineering,Aster Mobility,Business Analyst,Applied,,2026-09-28T14:58
APP01099,STU01331,COL001,BMS Institute of Technology,Vertex Digital,Business Analyst,Placed,9.1,2026-08-25T10:00
APP01100,STU00579,COL005,New Horizon College of Engineering,PrimeStack,Frontend Developer,Interview,,2026-08-11T09:28
APP01101,STU00880,COL004,Dayananda Sagar College of Engineering,Vertex Digital,Software Engineer,Offer,5.2,2026-09-11T13:49
APP01102,STU01665,COL004,Dayananda Sagar College of Engineering,CloudMinds,Business Analyst,Applied,,2026-07-30T18:01
APP01103,STU01039,COL004,Dayananda Sagar College of Engineering,Vertex Digital,Data Analyst,Rejected,,2026-08-02T12:13
APP01104,STU01383,COL002,RV College of Engineering,CodeCraft,Frontend Developer,Rejected,,2026-09-04T17:20
APP01105,STU02323,COL001,BMS Institute of Technology,DataNest,Data Analyst,Screening,,2026-09-13T12:50
APP01106,STU00707,COL003,PES University,InfiCore,Software Engineer,Interview,,2026-09-12T19:24
APP01107,STU00321,COL001,BMS Institute of Technology,CodeCraft,Data Analyst,Applied,,2026-07-20T11:03
APP01108,STU01317,COL006,CMR Institute of Technology,InfiCore,Backend Developer,Rejected,,2026-08-05T14:38
APP01109,STU01047,COL004,Dayananda Sagar College of Engineering,Nova Systems,Business Analyst,Interview,,2026-09-11T15:07
APP01110,STU00994,COL004,Dayananda Sagar College of Engineering,BrightWorks,Data Analyst,Applied,,2026-08-24T12:24
APP01111,STU01690,COL002,RV College of Engineering,NextGen Labs,Frontend Developer,Rejected,,2026-10-01T10:18
APP01112,STU00807,COL005,New Horizon College of Engineering,DataNest,ML Engineer,Offer,11.3,2026-08-04T10:51
APP01113,STU00643,COL005,New Horizon College of Engineering,BlueOrbit Labs,Business Analyst,Applied,,2026-09-26T11:40
APP01114,STU00461,COL004,Dayananda Sagar College of Engineering,NextGen Labs,Frontend Developer,Applied,,2026-08-24T18:57
APP01115,STU00072,COL006,CMR Institute of Technology,NextGen Labs,Data Analyst,Screening,,2026-09-15T17:32
APP01116,STU01049,COL002,RV College of Engineering,BlueOrbit Labs,Business Analyst,Rejected,,2026-08-30T11:07
APP01117,STU01171,COL006,CMR Institute of Technology,NextGen Labs,Business Analyst,Screening,,2026-09-25T12:59
APP01118,STU00060,COL002,RV College of Engineering,PrimeStack,Business Analyst,Rejected,,2026-07-16T18:45
APP01119,STU00134,COL005,New Horizon College of Engineering,CodeCraft,Backend Developer,Interview,,2026-07-11T18:30
APP01120,STU01797,COL006,CMR Institute of Technology,Nova Systems,Frontend Developer,Applied,,2026-09-29T17:16
APP01121,STU01758,COL005,New Horizon College of Engineering,BlueOrbit Labs,Data Analyst,Applied,,2026-09-13T20:54
APP01122,STU01334,COL004,Dayananda Sagar College of Engineering,DataNest,Backend Developer,Interview,,2026-07-24T13:27
APP01123,STU01774,COL005,New Horizon College of Engineering,PrimeStack,Data Analyst,Offer,5.3,2026-08-16T16:31
APP01124,STU02347,COL001,BMS Institute of Technology,CodeCraft,Software Engineer,Placed,6.4,2026-08-06T14:42
APP01125,STU01130,COL003,PES University,BrightWorks,Software Engineer,Interview,,2026-08-20T13:34
APP01126,STU02010,COL004,Dayananda Sagar College of Engineering,CloudMinds,Data Analyst,Offer,8.0,2026-08-25T11:32
APP01127,STU01818,COL002,RV College of Engineering,Nova Systems,Business Analyst,Screening,,2026-09-07T09:22
APP01128,STU00811,COL002,RV College of Engineering,InfiCore,ML Engineer,Placed,8.0,2026-09-02T18:25
APP01129,STU02121,COL004,Dayananda Sagar College of Engineering,FinEdge Solutions,Backend Developer,Applied,,2026-08-18T10:15
APP01130,STU01167,COL003,PES University,InfiCore,Backend Developer,Screening,,2026-09-06T19:16
APP01131,STU00697,COL003,PES University,InfiCore,Data Analyst,Applied,,2026-08-19T12:25
APP01132,STU01849,COL005,New Horizon College of Engineering,DataNest,Software Engineer,Rejected,,2026-07-26T17:48
APP01133,STU02275,COL004,Dayananda Sagar College of Engineering,CloudMinds,Business Analyst,Rejected,,2026-09-02T11:37
APP01134,STU01672,COL002,RV College of Engineering,TechForge,Frontend Developer,Interview,,2026-07-13T15:44
APP01135,STU01645,COL005,New Horizon College of Engineering,BrightWorks,Frontend Developer,Offer,13.9,2026-08-12T16:50
APP01136,STU02139,COL006,CMR Institute of Technology,TechForge,Business Analyst,Placed,4.4,2026-09-07T20:38
APP01137,STU00374,COL001,BMS Institute of Technology,Nova Systems,Frontend Developer,Screening,,2026-08-02T15:50
APP01138,STU01063,COL001,BMS Institute of Technology,BrightWorks,Frontend Developer,Rejected,,2026-09-07T21:00
APP01139,STU00833,COL005,New Horizon College of Engineering,PrimeStack,Software Engineer,Screening,,2026-08-06T14:16
APP01140,STU00955,COL001,BMS Institute of Technology,NextGen Labs,ML Engineer,Offer,12.1,2026-08-26T19:25
APP01141,STU00417,COL001,BMS Institute of Technology,Orion Analytics,Data Analyst,Interview,,2026-08-11T15:59
APP01142,STU01430,COL004,Dayananda Sagar College of Engineering,PrimeStack,Frontend Developer,Applied,,2026-08-31T16:02
APP01143,STU01120,COL001,BMS Institute of Technology,DataNest,Software Engineer,Applied,,2026-07-30T18:10
APP01144,STU02076,COL005,New Horizon College of Engineering,BlueOrbit Labs,Data Analyst,Screening,,2026-09-09T16:52
APP01145,STU01282,COL003,PES University,Orion Analytics,Backend Developer,Offer,11.3,2026-08-16T16:56
APP01146,STU00811,COL002,RV College of Engineering,Aster Mobility,Frontend Developer,Placed,5.3,2026-09-08T18:25
APP01147,STU01455,COL005,New Horizon College of Engineering,CodeCraft,Software Engineer,Screening,,2026-07-31T18:14
APP01148,STU01118,COL003,PES University,NextGen Labs,Frontend Developer,Screening,,2026-08-25T16:26
APP01149,STU01274,COL004,Dayananda Sagar College of Engineering,BlueOrbit Labs,Business Analyst,Offer,10.8,2026-09-04T20:43
APP01150,STU01515,COL006,CMR Institute of Technology,PrimeStack,Business Analyst,Applied,,2026-08-22T19:11
APP01151,STU01189,COL003,PES University,DataNest,Backend Developer,Applied,,2026-08-30T10:18
APP01152,STU00593,COL003,PES University,CodeCraft,Data Analyst,Applied,,2026-07-20T12:53
APP01153,STU01097,COL001,BMS Institute of Technology,CloudMinds,Backend Developer,Placed,8.2,2026-07-22T10:34
APP01154,STU01100,COL005,New Horizon College of Engineering,Aster Mobility,Frontend Developer,Screening,,2026-08-07T19:25
APP01155,STU01992,COL002,RV College of Engineering,Aster Mobility,Frontend Developer,Offer,4.5,2026-09-05T11:40
APP01156,STU00559,COL004,Dayananda Sagar College of Engineering,CloudMinds,ML Engineer,Applied,,2026-08-05T10:50
APP01157,STU01582,COL005,New Horizon College of Engineering,BrightWorks,Data Analyst,Offer,8.9,2026-08-31T16:50
APP01158,STU00996,COL001,BMS Institute of Technology,TechForge,Backend Developer,Offer,10.1,2026-08-18T14:44
APP01159,STU01021,COL001,BMS Institute of Technology,Vertex Digital,ML Engineer,Interview,,2026-08-23T14:42
APP01160,STU00934,COL005,New Horizon College of Engineering,TechForge,Software Engineer,Interview,,2026-08-14T09:16
APP01161,STU00438,COL002,RV College of Engineering,BrightWorks,Frontend Developer,Screening,,2026-09-07T09:27
APP01162,STU02318,COL003,PES University,Nova Systems,Backend Developer,Screening,,2026-08-24T18:25
APP01163,STU01369,COL003,PES University,Aster Mobility,Frontend Developer,Applied,,2026-09-03T10:09
APP01164,STU01897,COL001,BMS Institute of Technology,BlueOrbit Labs,ML Engineer,Applied,,2026-08-19T11:19
APP01165,STU02160,COL002,RV College of Engineering,DataNest,Software Engineer,Screening,,2026-08-12T14:07
APP01166,STU00682,COL006,CMR Institute of Technology,BrightWorks,Business Analyst,Interview,,2026-09-16T13:02
APP01167,STU01140,COL003,PES University,CodeCraft,Software Engineer,Screening,,2026-08-18T18:03
APP01168,STU01581,COL006,CMR Institute of Technology,InfiCore,Data Analyst,Rejected,,2026-09-10T16:17
APP01169,STU02317,COL003,PES University,BlueOrbit Labs,ML Engineer,Screening,,2026-09-02T17:57
APP01170,STU02026,COL003,PES University,Nova Systems,Business Analyst,Interview,,2026-07-16T11:04
APP01171,STU01838,COL006,CMR Institute of Technology,FinEdge Solutions,Frontend Developer,Offer,9.3,2026-08-21T12:03
APP01172,STU00393,COL001,BMS Institute of Technology,BlueOrbit Labs,ML Engineer,Applied,,2026-09-14T09:48
APP01173,STU00384,COL002,RV College of Engineering,PrimeStack,Software Engineer,Applied,,2026-08-09T14:32
APP01174,STU00774,COL001,BMS Institute of Technology,Nova Systems,Data Analyst,Screening,,2026-08-24T09:55
APP01175,STU01348,COL002,RV College of Engineering,QuantEdge,Software Engineer,Screening,,2026-08-22T10:27
APP01176,STU02036,COL006,CMR Institute of Technology,BrightWorks,Business Analyst,Screening,,2026-08-21T14:58
APP01177,STU01981,COL002,RV College of Engineering,Orion Analytics,Data Analyst,Applied,,2026-07-15T18:17
APP01178,STU01493,COL003,PES University,TechForge,Frontend Developer,Screening,,2026-09-14T18:25
APP01179,STU02361,COL004,Dayananda Sagar College of Engineering,NextGen Labs,ML Engineer,Interview,,2026-08-27T18:25
APP01180,STU00511,COL004,Dayananda Sagar College of Engineering,Nova Systems,ML Engineer,Applied,,2026-09-13T14:29
APP01181,STU00956,COL006,CMR Institute of Technology,BrightWorks,Business Analyst,Applied,,2026-09-12T17:38
APP01182,STU01898,COL005,New Horizon College of Engineering,PrimeStack,Backend Developer,Applied,,2026-08-23T10:43
APP01183,STU00286,COL006,CMR Institute of Technology,CloudMinds,Frontend Developer,Placed,8.8,2026-07-12T18:59
APP01184,STU01355,COL005,New Horizon College of Engineering,PrimeStack,Frontend Developer,Rejected,,2026-09-04T11:27
APP01185,STU01283,COL004,Dayananda Sagar College of Engineering,FinEdge Solutions,Backend Developer,Applied,,2026-09-01T14:17
APP01186,STU00460,COL001,BMS Institute of Technology,Aster Mobility,Business Analyst,Offer,6.4,2026-07-06T09:14
APP01187,STU01111,COL005,New Horizon College of Engineering,BlueOrbit Labs,Software Engineer,Screening,,2026-09-07T19:08
APP01188,STU01940,COL005,New Horizon College of Engineering,PrimeStack,Data Analyst,Placed,5.8,2026-08-03T11:53
APP01189,STU00725,COL003,PES University,FinEdge Solutions,Software Engineer,Screening,,2026-08-04T12:23
APP01190,STU00759,COL001,BMS Institute of Technology,Nova Systems,ML Engineer,Applied,,2026-09-06T20:25
APP01191,STU00429,COL001,BMS Institute of Technology,Nova Systems,Business Analyst,Offer,6.8,2026-08-06T09:55
APP01192,STU00076,COL003,PES University,FinEdge Solutions,Frontend Developer,Screening,,2026-08-14T14:20
APP01193,STU01336,COL003,PES University,PrimeStack,Software Engineer,Screening,,2026-08-06T14:25
APP01194,STU01601,COL001,BMS Institute of Technology,QuantEdge,Software Engineer,Rejected,,2026-08-09T09:44
APP01195,STU00127,COL005,New Horizon College of Engineering,Vertex Digital,Software Engineer,Applied,,2026-09-05T09:26
APP01196,STU01161,COL004,Dayananda Sagar College of Engineering,InfiCore,Software Engineer,Rejected,,2026-09-20T10:51
APP01197,STU02257,COL003,PES University,BrightWorks,Software Engineer,Screening,,2026-08-13T17:31
APP01198,STU01373,COL001,BMS Institute of Technology,Nova Systems,Software Engineer,Rejected,,2026-07-25T17:05
APP01199,STU01891,COL004,Dayananda Sagar College of Engineering,PrimeStack,Business Analyst,Screening,,2026-07-16T19:31
APP01200,STU02163,COL002,RV College of Engineering,NextGen Labs,ML Engineer,Applied,,2026-08-17T18:28
APP01201,STU02050,COL004,Dayananda Sagar College of Engineering,Vertex Digital,Software Engineer,Applied,,2026-08-22T14:02
APP01202,STU02040,COL002,RV College of Engineering,CodeCraft,Backend Developer,Rejected,,2026-09-17T18:32
APP01203,STU00735,COL002,RV College of Engineering,CloudMinds,Business Analyst,Screening,,2026-08-31T15:27
APP01204,STU00855,COL002,RV College of Engineering,CloudMinds,Software Engineer,Screening,,2026-08-28T20:13
APP01205,STU01988,COL003,PES University,NextGen Labs,Business Analyst,Interview,,2026-08-30T09:14
APP01206,STU01631,COL005,New Horizon College of Engineering,Orion Analytics,Data Analyst,Applied,,2026-08-31T15:46
APP01207,STU00240,COL005,New Horizon College of Engineering,Nova Systems,Business Analyst,Applied,,2026-08-29T13:43
APP01208,STU00150,COL003,PES University,NextGen Labs,ML Engineer,Interview,,2026-08-14T20:55
APP01209,STU01007,COL003,PES University,NextGen Labs,Software Engineer,Screening,,2026-08-09T20:25
APP01210,STU01161,COL004,Dayananda Sagar College of Engineering,Nova Systems,Backend Developer,Offer,8.1,2026-09-17T10:51
APP01211,STU00790,COL003,PES University,Orion Analytics,ML Engineer,Applied,,2026-09-09T13:54
APP01212,STU02331,COL005,New Horizon College of Engineering,DataNest,Software Engineer,Applied,,2026-08-22T18:18
APP01213,STU01129,COL002,RV College of Engineering,Vertex Digital,Backend Developer,Applied,,2026-07-20T13:29
APP01214,STU01405,COL004,Dayananda Sagar College of Engineering,Nova Systems,Business Analyst,Offer,6.5,2026-08-07T15:37
APP01215,STU00501,COL002,RV College of Engineering,CodeCraft,ML Engineer,Offer,5.5,2026-08-12T20:35
APP01216,STU01774,COL005,New Horizon College of Engineering,TechForge,Data Analyst,Applied,,2026-09-05T16:31
APP01217,STU01878,COL004,Dayananda Sagar College of Engineering,FinEdge Solutions,Data Analyst,Offer,11.9,2026-07-26T14:49
APP01218,STU00250,COL002,RV College of Engineering,BrightWorks,Backend Developer,Screening,,2026-09-04T14:07
APP01219,STU01421,COL005,New Horizon College of Engineering,CodeCraft,Data Analyst,Screening,,2026-09-19T15:10
APP01220,STU02319,COL003,PES University,BlueOrbit Labs,Data Analyst,Applied,,2026-08-27T13:40
APP01221,STU00703,COL004,Dayananda Sagar College of Engineering,NextGen Labs,Frontend Developer,Rejected,,2026-09-01T15:24
APP01222,STU02382,COL002,RV College of Engineering,Aster Mobility,Business Analyst,Applied,,2026-09-04T10:14
APP01223,STU01018,COL001,BMS Institute of Technology,DataNest,ML Engineer,Screening,,2026-08-23T10:14
APP01224,STU01277,COL001,BMS Institute of Technology,FinEdge Solutions,Frontend Developer,Rejected,,2026-08-23T19:19
APP01225,STU02381,COL001,BMS Institute of Technology,CodeCraft,Software Engineer,Screening,,2026-08-12T17:38
APP01226,STU00018,COL001,BMS Institute of Technology,QuantEdge,Backend Developer,Rejected,,2026-08-23T10:45
APP01227,STU01785,COL006,CMR Institute of Technology,CodeCraft,Data Analyst,Applied,,2026-08-09T12:39
APP01228,STU00884,COL004,Dayananda Sagar College of Engineering,BrightWorks,Business Analyst,Placed,11.1,2026-09-16T18:20
APP01229,STU00473,COL001,BMS Institute of Technology,CloudMinds,ML Engineer,Applied,,2026-08-01T18:43
