event_id,event_name,event_timestamp,payment_id,company_id,seller_id,order_id,amount,currency,gateway,event_version,payment_method,gateway_transaction_id,captured_amount,revenue_id,recognized_amount,revenue_type,refund_id,refund_amount,refund_reason,failure_code,failure_reason,chargeback_id,chargeback_amount,chargeback_reason
PE000807,payment_initiated,2026-08-10 13:44:00,PAY00203,CMP002,SEL012,ORD00203,19966.41,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000808,payment_authorized,2026-08-10 13:44:24,PAY00203,CMP002,SEL012,ORD00203,19966.41,INR,DemoGateway,1.0,,GTX000203,,,,,,,,,,,,
PE000809,payment_captured,2026-08-10 13:45:17,PAY00203,CMP002,SEL012,ORD00203,19966.41,INR,DemoGateway,1.0,,GTX000203,19966.41,,,,,,,,,,,
PE000810,revenue_recognized,2026-08-10 14:09:17,PAY00203,CMP002,SEL012,ORD00203,1597.31,INR,DemoGateway,1.0,,,,REV00203,1597.31,platform_fee,,,,,,,,
PE000811,payment_initiated,2026-08-10 10:51:00,PAY00204,CMP028,SEL008,ORD00204,21652.22,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000812,payment_authorized,2026-08-10 10:51:40,PAY00204,CMP028,SEL008,ORD00204,21652.22,INR,DemoGateway,1.0,,GTX000204,,,,,,,,,,,,
PE000813,payment_captured,2026-08-10 10:52:37,PAY00204,CMP028,SEL008,ORD00204,21652.22,INR,DemoGateway,1.0,,GTX000204,21652.22,,,,,,,,,,,
PE000814,revenue_recognized,2026-08-10 11:46:37,PAY00204,CMP028,SEL008,ORD00204,1732.18,INR,DemoGateway,1.0,,,,REV00204,1732.18,platform_fee,,,,,,,,
PE000815,payment_initiated,2026-08-10 09:59:00,PAY00205,CMP008,SEL009,ORD00205,9261.18,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE000816,payment_authorized,2026-08-10 09:59:10,PAY00205,CMP008,SEL009,ORD00205,9261.18,INR,DemoPay,1.0,,GTX000205,,,,,,,,,,,,
PE000817,payment_captured,2026-08-10 10:00:23,PAY00205,CMP008,SEL009,ORD00205,9261.18,INR,DemoPay,1.0,,GTX000205,9261.18,,,,,,,,,,,
PE000818,revenue_recognized,2026-08-10 11:33:23,PAY00205,CMP008,SEL009,ORD00205,740.89,INR,DemoPay,1.0,,,,REV00205,740.89,platform_fee,,,,,,,,
PE000819,payment_initiated,2026-08-10 11:51:00,PAY00206,CMP013,SEL020,ORD00206,22030.08,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE000820,payment_authorized,2026-08-10 11:51:40,PAY00206,CMP013,SEL020,ORD00206,22030.08,INR,DemoPay,1.0,,GTX000206,,,,,,,,,,,,
PE000821,payment_captured,2026-08-10 11:52:12,PAY00206,CMP013,SEL020,ORD00206,22030.08,INR,DemoPay,1.0,,GTX000206,22030.08,,,,,,,,,,,
PE000822,revenue_recognized,2026-08-10 12:54:12,PAY00206,CMP013,SEL020,ORD00206,1762.41,INR,DemoPay,1.0,,,,REV00206,1762.41,platform_fee,,,,,,,,
PE000823,payment_initiated,2026-08-10 09:47:00,PAY00207,CMP010,SEL001,ORD00207,23523.25,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE000824,payment_authorized,2026-08-10 09:47:49,PAY00207,CMP010,SEL001,ORD00207,23523.25,INR,DemoPay,1.0,,GTX000207,,,,,,,,,,,,
PE000825,payment_captured,2026-08-10 09:49:11,PAY00207,CMP010,SEL001,ORD00207,23523.25,INR,DemoPay,1.0,,GTX000207,23523.25,,,,,,,,,,,
PE000826,revenue_recognized,2026-08-10 11:20:11,PAY00207,CMP010,SEL001,ORD00207,1881.86,INR,DemoPay,1.0,,,,REV00207,1881.86,platform_fee,,,,,,,,
PE000827,payment_initiated,2026-08-10 16:41:00,PAY00208,CMP018,SEL011,ORD00208,10445.55,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000828,payment_authorized,2026-08-10 16:41:28,PAY00208,CMP018,SEL011,ORD00208,10445.55,INR,DemoGateway,1.0,,GTX000208,,,,,,,,,,,,
PE000829,payment_captured,2026-08-10 16:42:38,PAY00208,CMP018,SEL011,ORD00208,10445.55,INR,DemoGateway,1.0,,GTX000208,10445.55,,,,,,,,,,,
PE000830,revenue_recognized,2026-08-10 18:35:38,PAY00208,CMP018,SEL011,ORD00208,835.64,INR,DemoGateway,1.0,,,,REV00208,835.64,platform_fee,,,,,,,,
PE000831,payment_initiated,2026-08-10 13:20:00,PAY00209,CMP024,SEL016,ORD00209,22986.77,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000832,payment_failed,2026-08-10 13:20:38,PAY00209,CMP024,SEL016,ORD00209,22986.77,INR,DemoGateway,1.0,,,,,,,,,,INSUFFICIENT_FUNDS,demo_failure,,,
PE000833,payment_initiated,2026-08-10 17:37:00,PAY00210,CMP005,SEL001,ORD00210,14502.82,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE000834,payment_authorized,2026-08-10 17:37:14,PAY00210,CMP005,SEL001,ORD00210,14502.82,INR,DemoGateway,1.0,,GTX000210,,,,,,,,,,,,
PE000835,payment_captured,2026-08-10 17:37:44,PAY00210,CMP005,SEL001,ORD00210,14502.82,INR,DemoGateway,1.0,,GTX000210,14502.82,,,,,,,,,,,
PE000836,revenue_recognized,2026-08-10 18:20:44,PAY00210,CMP005,SEL001,ORD00210,1160.23,INR,DemoGateway,1.0,,,,REV00210,1160.23,platform_fee,,,,,,,,
PE000837,payment_initiated,2026-08-10 15:46:00,PAY00211,CMP008,SEL016,ORD00211,7547.18,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE000838,payment_authorized,2026-08-10 15:46:34,PAY00211,CMP008,SEL016,ORD00211,7547.18,INR,DemoGateway,1.0,,GTX000211,,,,,,,,,,,,
PE000839,payment_captured,2026-08-10 15:47:00,PAY00211,CMP008,SEL016,ORD00211,7547.18,INR,DemoGateway,1.0,,GTX000211,7547.18,,,,,,,,,,,
PE000840,revenue_recognized,2026-08-10 17:21:00,PAY00211,CMP008,SEL016,ORD00211,603.77,INR,DemoGateway,1.0,,,,REV00211,603.77,platform_fee,,,,,,,,
PE000841,payment_initiated,2026-08-10 16:41:00,PAY00212,CMP024,SEL018,ORD00212,5825.12,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE000842,payment_authorized,2026-08-10 16:41:58,PAY00212,CMP024,SEL018,ORD00212,5825.12,INR,DemoGateway,1.0,,GTX000212,,,,,,,,,,,,
PE000843,payment_captured,2026-08-10 16:43:51,PAY00212,CMP024,SEL018,ORD00212,5825.12,INR,DemoGateway,1.0,,GTX000212,5825.12,,,,,,,,,,,
PE000844,revenue_recognized,2026-08-10 16:53:51,PAY00212,CMP024,SEL018,ORD00212,466.01,INR,DemoGateway,1.0,,,,REV00212,466.01,platform_fee,,,,,,,,
PE000845,payment_initiated,2026-08-10 18:14:00,PAY00213,CMP025,SEL001,ORD00213,4731.05,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE000846,payment_authorized,2026-08-10 18:14:05,PAY00213,CMP025,SEL001,ORD00213,4731.05,INR,DemoGateway,1.0,,GTX000213,,,,,,,,,,,,
PE000847,payment_captured,2026-08-10 18:14:37,PAY00213,CMP025,SEL001,ORD00213,4731.05,INR,DemoGateway,1.0,,GTX000213,4731.05,,,,,,,,,,,
PE000848,revenue_recognized,2026-08-10 19:19:37,PAY00213,CMP025,SEL001,ORD00213,378.48,INR,DemoGateway,1.0,,,,REV00213,378.48,platform_fee,,,,,,,,
PE000849,payment_initiated,2026-08-10 08:00:00,PAY00214,CMP021,SEL020,ORD00214,16993.18,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE000850,payment_authorized,2026-08-10 08:00:05,PAY00214,CMP021,SEL020,ORD00214,16993.18,INR,DemoGateway,1.0,,GTX000214,,,,,,,,,,,,
PE000851,payment_captured,2026-08-10 08:00:12,PAY00214,CMP021,SEL020,ORD00214,16993.18,INR,DemoGateway,1.0,,GTX000214,16993.18,,,,,,,,,,,
PE000852,revenue_recognized,2026-08-10 09:08:12,PAY00214,CMP021,SEL020,ORD00214,1359.45,INR,DemoGateway,1.0,,,,REV00214,1359.45,platform_fee,,,,,,,,
PE000853,payment_initiated,2026-08-10 10:06:00,PAY00215,CMP010,SEL001,ORD00215,20444.94,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE000854,payment_authorized,2026-08-10 10:06:20,PAY00215,CMP010,SEL001,ORD00215,20444.94,INR,DemoGateway,1.0,,GTX000215,,,,,,,,,,,,
PE000855,payment_captured,2026-08-10 10:06:49,PAY00215,CMP010,SEL001,ORD00215,20444.94,INR,DemoGateway,1.0,,GTX000215,20444.94,,,,,,,,,,,
PE000856,revenue_recognized,2026-08-10 11:26:49,PAY00215,CMP010,SEL001,ORD00215,1635.6,INR,DemoGateway,1.0,,,,REV00215,1635.6,platform_fee,,,,,,,,
PE000857,payment_initiated,2026-08-11 14:29:00,PAY00216,CMP026,SEL013,ORD00216,10266.71,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE000858,payment_authorized,2026-08-11 14:29:49,PAY00216,CMP026,SEL013,ORD00216,10266.71,INR,DemoPay,1.0,,GTX000216,,,,,,,,,,,,
PE000859,payment_captured,2026-08-11 14:30:22,PAY00216,CMP026,SEL013,ORD00216,10266.71,INR,DemoPay,1.0,,GTX000216,10266.71,,,,,,,,,,,
PE000860,revenue_recognized,2026-08-11 15:09:22,PAY00216,CMP026,SEL013,ORD00216,821.34,INR,DemoPay,1.0,,,,REV00216,821.34,platform_fee,,,,,,,,
PE000861,payment_initiated,2026-08-11 14:35:00,PAY00217,CMP021,SEL002,ORD00217,11024.04,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE000862,payment_failed,2026-08-11 14:35:11,PAY00217,CMP021,SEL002,ORD00217,11024.04,INR,DemoPay,1.0,,,,,,,,,,INSUFFICIENT_FUNDS,demo_failure,,,
PE000863,payment_initiated,2026-08-11 18:50:00,PAY00218,CMP006,SEL003,ORD00218,21365.25,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000864,payment_authorized,2026-08-11 18:50:59,PAY00218,CMP006,SEL003,ORD00218,21365.25,INR,DemoGateway,1.0,,GTX000218,,,,,,,,,,,,
PE000865,payment_captured,2026-08-11 18:51:16,PAY00218,CMP006,SEL003,ORD00218,21365.25,INR,DemoGateway,1.0,,GTX000218,21365.25,,,,,,,,,,,
PE000866,revenue_recognized,2026-08-11 20:46:16,PAY00218,CMP006,SEL003,ORD00218,1709.22,INR,DemoGateway,1.0,,,,REV00218,1709.22,platform_fee,,,,,,,,
PE000867,payment_initiated,2026-08-11 09:43:00,PAY00219,CMP007,SEL019,ORD00219,7870.73,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000868,payment_authorized,2026-08-11 09:43:41,PAY00219,CMP007,SEL019,ORD00219,7870.73,INR,DemoGateway,1.0,,GTX000219,,,,,,,,,,,,
PE000869,payment_captured,2026-08-11 09:45:10,PAY00219,CMP007,SEL019,ORD00219,7870.73,INR,DemoGateway,1.0,,GTX000219,7870.73,,,,,,,,,,,
PE000870,revenue_recognized,2026-08-11 09:50:10,PAY00219,CMP007,SEL019,ORD00219,629.66,INR,DemoGateway,1.0,,,,REV00219,629.66,platform_fee,,,,,,,,
PE000871,payment_initiated,2026-08-11 14:59:00,PAY00220,CMP001,SEL007,ORD00220,19177.98,INR,DemoPay,1.0,card,,,,,,,,,,,,,
PE000872,payment_authorized,2026-08-11 14:59:41,PAY00220,CMP001,SEL007,ORD00220,19177.98,INR,DemoPay,1.0,,GTX000220,,,,,,,,,,,,
PE000873,payment_captured,2026-08-11 15:00:16,PAY00220,CMP001,SEL007,ORD00220,19177.98,INR,DemoPay,1.0,,GTX000220,19177.98,,,,,,,,,,,
PE000874,revenue_recognized,2026-08-11 16:13:16,PAY00220,CMP001,SEL007,ORD00220,1534.24,INR,DemoPay,1.0,,,,REV00220,1534.24,platform_fee,,,,,,,,
PE000875,payment_initiated,2026-08-11 10:50:00,PAY00221,CMP029,SEL018,ORD00221,10520.39,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE000876,payment_authorized,2026-08-11 10:50:37,PAY00221,CMP029,SEL018,ORD00221,10520.39,INR,DemoGateway,1.0,,GTX000221,,,,,,,,,,,,
PE000877,payment_captured,2026-08-11 10:52:17,PAY00221,CMP029,SEL018,ORD00221,10520.39,INR,DemoGateway,1.0,,GTX000221,10520.39,,,,,,,,,,,
PE000878,revenue_recognized,2026-08-11 11:37:17,PAY00221,CMP029,SEL018,ORD00221,841.63,INR,DemoGateway,1.0,,,,REV00221,841.63,platform_fee,,,,,,,,
PE000879,payment_refunded,2026-08-12 11:37:17,PAY00221,CMP029,SEL018,ORD00221,6078.85,INR,DemoGateway,1.0,,,,,,,REF00221,6078.85,order_cancelled,,,,,
PE000880,payment_initiated,2026-08-11 13:01:00,PAY00222,CMP020,SEL020,ORD00222,24269.63,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE000881,payment_authorized,2026-08-11 13:01:33,PAY00222,CMP020,SEL020,ORD00222,24269.63,INR,DemoGateway,1.0,,GTX000222,,,,,,,,,,,,
PE000882,payment_captured,2026-08-11 13:02:40,PAY00222,CMP020,SEL020,ORD00222,24269.63,INR,DemoGateway,1.0,,GTX000222,24269.63,,,,,,,,,,,
PE000883,revenue_recognized,2026-08-11 13:32:40,PAY00222,CMP020,SEL020,ORD00222,1941.57,INR,DemoGateway,1.0,,,,REV00222,1941.57,platform_fee,,,,,,,,
PE000884,payment_initiated,2026-08-11 17:18:00,PAY00223,CMP014,SEL006,ORD00223,3513.81,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE000885,payment_authorized,2026-08-11 17:18:10,PAY00223,CMP014,SEL006,ORD00223,3513.81,INR,DemoGateway,1.0,,GTX000223,,,,,,,,,,,,
PE000886,payment_captured,2026-08-11 17:18:49,PAY00223,CMP014,SEL006,ORD00223,3513.81,INR,DemoGateway,1.0,,GTX000223,3513.81,,,,,,,,,,,
PE000887,revenue_recognized,2026-08-11 17:38:49,PAY00223,CMP014,SEL006,ORD00223,281.1,INR,DemoGateway,1.0,,,,REV00223,281.1,platform_fee,,,,,,,,
PE000888,payment_initiated,2026-08-11 09:00:00,PAY00224,CMP005,SEL013,ORD00224,9976.46,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000889,payment_authorized,2026-08-11 09:00:53,PAY00224,CMP005,SEL013,ORD00224,9976.46,INR,DemoGateway,1.0,,GTX000224,,,,,,,,,,,,
PE000890,payment_captured,2026-08-11 09:01:32,PAY00224,CMP005,SEL013,ORD00224,9976.46,INR,DemoGateway,1.0,,GTX000224,9976.46,,,,,,,,,,,
PE000891,revenue_recognized,2026-08-11 09:15:32,PAY00224,CMP005,SEL013,ORD00224,798.12,INR,DemoGateway,1.0,,,,REV00224,798.12,platform_fee,,,,,,,,
PE000892,payment_initiated,2026-08-11 09:22:00,PAY00225,CMP015,SEL018,ORD00225,3927.38,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE000893,payment_authorized,2026-08-11 09:22:43,PAY00225,CMP015,SEL018,ORD00225,3927.38,INR,DemoGateway,1.0,,GTX000225,,,,,,,,,,,,
PE000894,payment_captured,2026-08-11 09:24:28,PAY00225,CMP015,SEL018,ORD00225,3927.38,INR,DemoGateway,1.0,,GTX000225,3927.38,,,,,,,,,,,
PE000895,revenue_recognized,2026-08-11 10:06:28,PAY00225,CMP015,SEL018,ORD00225,314.19,INR,DemoGateway,1.0,,,,REV00225,314.19,platform_fee,,,,,,,,
PE000896,payment_chargeback,2026-08-14 10:06:28,PAY00225,CMP015,SEL018,ORD00225,2200.74,INR,DemoGateway,1.0,,,,,,,,,,,,CB00225,2200.74,duplicate_payment
PE000897,payment_initiated,2026-08-11 10:43:00,PAY00226,CMP029,SEL018,ORD00226,14941.07,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE000898,payment_authorized,2026-08-11 10:43:22,PAY00226,CMP029,SEL018,ORD00226,14941.07,INR,DemoPay,1.0,,GTX000226,,,,,,,,,,,,
PE000899,payment_captured,2026-08-11 10:44:05,PAY00226,CMP029,SEL018,ORD00226,14941.07,INR,DemoPay,1.0,,GTX000226,14941.07,,,,,,,,,,,
PE000900,revenue_recognized,2026-08-11 11:19:05,PAY00226,CMP029,SEL018,ORD00226,1195.29,INR,DemoPay,1.0,,,,REV00226,1195.29,platform_fee,,,,,,,,
PE000901,payment_initiated,2026-08-11 09:23:00,PAY00227,CMP014,SEL009,ORD00227,8544.18,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000902,payment_authorized,2026-08-11 09:23:51,PAY00227,CMP014,SEL009,ORD00227,8544.18,INR,DemoGateway,1.0,,GTX000227,,,,,,,,,,,,
PE000903,payment_captured,2026-08-11 09:25:16,PAY00227,CMP014,SEL009,ORD00227,8544.18,INR,DemoGateway,1.0,,GTX000227,8544.18,,,,,,,,,,,
PE000904,revenue_recognized,2026-08-11 10:29:16,PAY00227,CMP014,SEL009,ORD00227,683.53,INR,DemoGateway,1.0,,,,REV00227,683.53,platform_fee,,,,,,,,
PE000905,payment_initiated,2026-08-11 14:21:00,PAY00228,CMP004,SEL005,ORD00228,1659.03,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE000906,payment_authorized,2026-08-11 14:22:00,PAY00228,CMP004,SEL005,ORD00228,1659.03,INR,DemoGateway,1.0,,GTX000228,,,,,,,,,,,,
PE000907,payment_captured,2026-08-11 14:22:47,PAY00228,CMP004,SEL005,ORD00228,1659.03,INR,DemoGateway,1.0,,GTX000228,1659.03,,,,,,,,,,,
PE000908,revenue_recognized,2026-08-11 15:19:47,PAY00228,CMP004,SEL005,ORD00228,132.72,INR,DemoGateway,1.0,,,,REV00228,132.72,platform_fee,,,,,,,,
PE000909,payment_initiated,2026-08-11 17:44:00,PAY00229,CMP028,SEL020,ORD00229,8560.23,INR,DemoPay,1.0,card,,,,,,,,,,,,,
PE000910,payment_authorized,2026-08-11 17:44:16,PAY00229,CMP028,SEL020,ORD00229,8560.23,INR,DemoPay,1.0,,GTX000229,,,,,,,,,,,,
PE000911,payment_captured,2026-08-11 17:45:11,PAY00229,CMP028,SEL020,ORD00229,8560.23,INR,DemoPay,1.0,,GTX000229,8560.23,,,,,,,,,,,
PE000912,revenue_recognized,2026-08-11 18:26:11,PAY00229,CMP028,SEL020,ORD00229,684.82,INR,DemoPay,1.0,,,,REV00229,684.82,platform_fee,,,,,,,,
PE000913,payment_initiated,2026-08-11 12:52:00,PAY00230,CMP016,SEL019,ORD00230,9158.33,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE000914,payment_authorized,2026-08-11 12:52:41,PAY00230,CMP016,SEL019,ORD00230,9158.33,INR,DemoPay,1.0,,GTX000230,,,,,,,,,,,,
PE000915,payment_captured,2026-08-11 12:53:11,PAY00230,CMP016,SEL019,ORD00230,9158.33,INR,DemoPay,1.0,,GTX000230,9158.33,,,,,,,,,,,
PE000916,revenue_recognized,2026-08-11 14:09:11,PAY00230,CMP016,SEL019,ORD00230,732.67,INR,DemoPay,1.0,,,,REV00230,732.67,platform_fee,,,,,,,,
PE000917,payment_initiated,2026-08-11 15:45:00,PAY00231,CMP025,SEL018,ORD00231,23895.61,INR,DemoPay,1.0,card,,,,,,,,,,,,,
PE000918,payment_authorized,2026-08-11 15:45:23,PAY00231,CMP025,SEL018,ORD00231,23895.61,INR,DemoPay,1.0,,GTX000231,,,,,,,,,,,,
PE000919,payment_captured,2026-08-11 15:47:14,PAY00231,CMP025,SEL018,ORD00231,23895.61,INR,DemoPay,1.0,,GTX000231,23895.61,,,,,,,,,,,
PE000920,revenue_recognized,2026-08-11 17:16:14,PAY00231,CMP025,SEL018,ORD00231,1911.65,INR,DemoPay,1.0,,,,REV00231,1911.65,platform_fee,,,,,,,,
PE000921,payment_refunded,2026-08-15 17:16:14,PAY00231,CMP025,SEL018,ORD00231,21167.71,INR,DemoPay,1.0,,,,,,,REF00231,21167.71,service_issue,,,,,
PE000922,payment_initiated,2026-08-11 10:45:00,PAY00232,CMP021,SEL010,ORD00232,7438.02,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE000923,payment_authorized,2026-08-11 10:45:09,PAY00232,CMP021,SEL010,ORD00232,7438.02,INR,DemoPay,1.0,,GTX000232,,,,,,,,,,,,
PE000924,payment_captured,2026-08-11 10:46:11,PAY00232,CMP021,SEL010,ORD00232,7438.02,INR,DemoPay,1.0,,GTX000232,7438.02,,,,,,,,,,,
PE000925,revenue_recognized,2026-08-11 12:03:11,PAY00232,CMP021,SEL010,ORD00232,595.04,INR,DemoPay,1.0,,,,REV00232,595.04,platform_fee,,,,,,,,
PE000926,payment_initiated,2026-08-11 13:44:00,PAY00233,CMP017,SEL014,ORD00233,20081.94,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE000927,payment_authorized,2026-08-11 13:44:10,PAY00233,CMP017,SEL014,ORD00233,20081.94,INR,DemoPay,1.0,,GTX000233,,,,,,,,,,,,
PE000928,payment_captured,2026-08-11 13:44:28,PAY00233,CMP017,SEL014,ORD00233,20081.94,INR,DemoPay,1.0,,GTX000233,20081.94,,,,,,,,,,,
PE000929,revenue_recognized,2026-08-11 15:23:28,PAY00233,CMP017,SEL014,ORD00233,1606.56,INR,DemoPay,1.0,,,,REV00233,1606.56,platform_fee,,,,,,,,
PE000930,payment_initiated,2026-08-11 18:43:00,PAY00234,CMP006,SEL020,ORD00234,14735.68,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE000931,payment_authorized,2026-08-11 18:43:53,PAY00234,CMP006,SEL020,ORD00234,14735.68,INR,DemoPay,1.0,,GTX000234,,,,,,,,,,,,
PE000932,payment_captured,2026-08-11 18:44:40,PAY00234,CMP006,SEL020,ORD00234,14735.68,INR,DemoPay,1.0,,GTX000234,14735.68,,,,,,,,,,,
PE000933,revenue_recognized,2026-08-11 20:26:40,PAY00234,CMP006,SEL020,ORD00234,1178.85,INR,DemoPay,1.0,,,,REV00234,1178.85,platform_fee,,,,,,,,
PE000934,payment_chargeback,2026-08-21 20:26:40,PAY00234,CMP006,SEL020,ORD00234,6543.43,INR,DemoPay,1.0,,,,,,,,,,,,CB00234,6543.43,duplicate_payment
PE000935,payment_initiated,2026-08-11 14:29:00,PAY00235,CMP017,SEL018,ORD00235,11975.8,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE000936,payment_authorized,2026-08-11 14:29:37,PAY00235,CMP017,SEL018,ORD00235,11975.8,INR,DemoPay,1.0,,GTX000235,,,,,,,,,,,,
PE000937,payment_captured,2026-08-11 14:30:01,PAY00235,CMP017,SEL018,ORD00235,11975.8,INR,DemoPay,1.0,,GTX000235,11975.8,,,,,,,,,,,
PE000938,revenue_recognized,2026-08-11 15:15:01,PAY00235,CMP017,SEL018,ORD00235,958.06,INR,DemoPay,1.0,,,,REV00235,958.06,platform_fee,,,,,,,,
PE000939,payment_initiated,2026-08-11 10:22:00,PAY00236,CMP010,SEL014,ORD00236,4227.63,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE000940,payment_authorized,2026-08-11 10:22:55,PAY00236,CMP010,SEL014,ORD00236,4227.63,INR,DemoPay,1.0,,GTX000236,,,,,,,,,,,,
PE000941,payment_captured,2026-08-11 10:23:26,PAY00236,CMP010,SEL014,ORD00236,4227.63,INR,DemoPay,1.0,,GTX000236,4227.63,,,,,,,,,,,
PE000942,revenue_recognized,2026-08-11 11:30:26,PAY00236,CMP010,SEL014,ORD00236,338.21,INR,DemoPay,1.0,,,,REV00236,338.21,platform_fee,,,,,,,,
PE000943,payment_initiated,2026-08-11 08:51:00,PAY00237,CMP015,SEL015,ORD00237,3078.6,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE000944,payment_authorized,2026-08-11 08:51:59,PAY00237,CMP015,SEL015,ORD00237,3078.6,INR,DemoGateway,1.0,,GTX000237,,,,,,,,,,,,
PE000945,payment_captured,2026-08-11 08:52:47,PAY00237,CMP015,SEL015,ORD00237,3078.6,INR,DemoGateway,1.0,,GTX000237,3078.6,,,,,,,,,,,
PE000946,revenue_recognized,2026-08-11 10:15:47,PAY00237,CMP015,SEL015,ORD00237,246.29,INR,DemoGateway,1.0,,,,REV00237,246.29,platform_fee,,,,,,,,
PE000947,payment_initiated,2026-08-11 13:35:00,PAY00238,CMP030,SEL008,ORD00238,14469.89,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE000948,payment_authorized,2026-08-11 13:35:19,PAY00238,CMP030,SEL008,ORD00238,14469.89,INR,DemoPay,1.0,,GTX000238,,,,,,,,,,,,
PE000949,payment_captured,2026-08-11 13:37:06,PAY00238,CMP030,SEL008,ORD00238,14469.89,INR,DemoPay,1.0,,GTX000238,14469.89,,,,,,,,,,,
PE000950,revenue_recognized,2026-08-11 14:29:06,PAY00238,CMP030,SEL008,ORD00238,1157.59,INR,DemoPay,1.0,,,,REV00238,1157.59,platform_fee,,,,,,,,
PE000951,payment_initiated,2026-08-11 17:56:00,PAY00239,CMP022,SEL014,ORD00239,2186.02,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE000952,payment_authorized,2026-08-11 17:56:32,PAY00239,CMP022,SEL014,ORD00239,2186.02,INR,DemoGateway,1.0,,GTX000239,,,,,,,,,,,,
PE000953,payment_captured,2026-08-11 17:57:26,PAY00239,CMP022,SEL014,ORD00239,2186.02,INR,DemoGateway,1.0,,GTX000239,2186.02,,,,,,,,,,,
PE000954,revenue_recognized,2026-08-11 17:58:26,PAY00239,CMP022,SEL014,ORD00239,174.88,INR,DemoGateway,1.0,,,,REV00239,174.88,platform_fee,,,,,,,,
PE000955,payment_initiated,2026-08-11 16:11:00,PAY00240,CMP025,SEL003,ORD00240,20288.31,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE000956,payment_authorized,2026-08-11 16:11:34,PAY00240,CMP025,SEL003,ORD00240,20288.31,INR,DemoPay,1.0,,GTX000240,,,,,,,,,,,,
PE000957,payment_captured,2026-08-11 16:11:53,PAY00240,CMP025,SEL003,ORD00240,20288.31,INR,DemoPay,1.0,,GTX000240,20288.31,,,,,,,,,,,
PE000958,revenue_recognized,2026-08-11 16:45:53,PAY00240,CMP025,SEL003,ORD00240,1623.06,INR,DemoPay,1.0,,,,REV00240,1623.06,platform_fee,,,,,,,,
PE000959,payment_initiated,2026-08-11 17:07:00,PAY00241,CMP021,SEL011,ORD00241,15865.75,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000960,payment_authorized,2026-08-11 17:07:34,PAY00241,CMP021,SEL011,ORD00241,15865.75,INR,DemoGateway,1.0,,GTX000241,,,,,,,,,,,,
PE000961,payment_captured,2026-08-11 17:08:58,PAY00241,CMP021,SEL011,ORD00241,15865.75,INR,DemoGateway,1.0,,GTX000241,15865.75,,,,,,,,,,,
PE000962,revenue_recognized,2026-08-11 17:31:58,PAY00241,CMP021,SEL011,ORD00241,1269.26,INR,DemoGateway,1.0,,,,REV00241,1269.26,platform_fee,,,,,,,,
PE000963,payment_initiated,2026-08-12 13:07:00,PAY00242,CMP030,SEL020,ORD00242,17294.59,INR,DemoPay,1.0,card,,,,,,,,,,,,,
PE000964,payment_authorized,2026-08-12 13:07:16,PAY00242,CMP030,SEL020,ORD00242,17294.59,INR,DemoPay,1.0,,GTX000242,,,,,,,,,,,,
PE000965,payment_captured,2026-08-12 13:08:08,PAY00242,CMP030,SEL020,ORD00242,17294.59,INR,DemoPay,1.0,,GTX000242,17294.59,,,,,,,,,,,
