student_id,college_id,college,city,branch,cgpa,active_backlogs,profile_complete,documents_verified,eligible,registered_at
STU00727,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.38,2,True,True,False,2026-08-02T09:32
STU00728,COL005,New Horizon College of Engineering,Bangalore,AI&ML,8.8,0,True,True,True,2026-07-28T11:12
STU00729,COL003,PES University,Bangalore,ECE,7.81,0,True,True,True,2026-08-12T11:23
STU00730,COL005,New Horizon College of Engineering,Bangalore,AI&ML,7.87,0,True,True,True,2026-07-18T09:44
STU00731,COL001,BMS Institute of Technology,Bangalore,ISE,8.5,0,True,True,True,2026-08-18T12:38
STU00732,COL003,PES University,Bangalore,AI&ML,8.67,0,True,True,True,2026-07-30T09:21
STU00733,COL003,PES University,Bangalore,AI&ML,7.35,0,False,True,False,2026-08-25T09:16
STU00734,COL001,BMS Institute of Technology,Bangalore,ISE,7.22,0,True,True,True,2026-07-24T09:49
STU00735,COL002,RV College of Engineering,Bangalore,CSE,8.24,0,True,True,True,2026-08-17T15:27
STU00736,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,7.67,0,True,True,True,2026-08-15T12:43
STU00737,COL006,CMR Institute of Technology,Bangalore,ME,7.0,0,True,True,True,2026-07-30T14:00
STU00738,COL001,BMS Institute of Technology,Bangalore,EEE,7.23,0,True,True,True,2026-07-22T15:25
STU00739,COL003,PES University,Bangalore,AI&ML,7.64,2,True,True,False,2026-07-15T09:46
STU00740,COL005,New Horizon College of Engineering,Bangalore,ME,6.67,0,False,False,False,2026-08-24T09:04
STU00741,COL003,PES University,Bangalore,ME,7.42,0,True,True,True,2026-08-01T12:17
STU00742,COL003,PES University,Bangalore,ME,6.88,0,True,True,True,2026-08-24T14:28
STU00743,COL002,RV College of Engineering,Bangalore,EEE,7.68,2,True,True,False,2026-08-16T16:37
STU00744,COL002,RV College of Engineering,Bangalore,AI&ML,7.29,1,True,True,False,2026-07-29T18:04
STU00745,COL006,CMR Institute of Technology,Bangalore,ECE,8.28,0,True,True,True,2026-08-17T20:02
STU00746,COL005,New Horizon College of Engineering,Bangalore,ECE,7.58,0,True,True,True,2026-07-17T15:41
STU00747,COL005,New Horizon College of Engineering,Bangalore,ISE,7.12,1,True,True,False,2026-08-18T16:52
STU00748,COL005,New Horizon College of Engineering,Bangalore,ECE,8.19,0,True,True,True,2026-08-01T13:46
STU00749,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,8.0,0,True,True,True,2026-07-24T10:41
STU00750,COL001,BMS Institute of Technology,Bangalore,ISE,7.23,0,True,True,True,2026-08-23T16:58
STU00751,COL005,New Horizon College of Engineering,Bangalore,ME,8.56,0,True,True,True,2026-08-03T16:40
STU00752,COL006,CMR Institute of Technology,Bangalore,CSE,6.88,0,True,True,True,2026-07-20T17:55
STU00753,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.37,0,True,True,True,2026-07-25T14:15
STU00754,COL005,New Horizon College of Engineering,Bangalore,EEE,6.87,0,True,True,True,2026-07-12T17:37
STU00755,COL006,CMR Institute of Technology,Bangalore,EEE,7.39,0,True,True,True,2026-08-20T18:28
STU00756,COL006,CMR Institute of Technology,Bangalore,AI&ML,8.35,1,True,True,False,2026-07-24T16:51
STU00757,COL005,New Horizon College of Engineering,Bangalore,EEE,8.3,0,True,True,True,2026-08-22T17:49
STU00758,COL003,PES University,Bangalore,ECE,7.23,0,True,True,True,2026-08-08T15:43
STU00759,COL001,BMS Institute of Technology,Bangalore,CSE,7.39,0,True,True,True,2026-07-30T20:25
STU00760,COL003,PES University,Bangalore,ME,7.2,0,True,True,True,2026-07-14T12:59
STU00761,COL001,BMS Institute of Technology,Bangalore,ECE,7.74,0,True,True,True,2026-08-20T12:05
STU00762,COL003,PES University,Bangalore,ME,7.55,0,True,False,False,2026-07-22T20:08
STU00763,COL005,New Horizon College of Engineering,Bangalore,ECE,7.47,1,True,True,False,2026-07-13T15:08
STU00764,COL005,New Horizon College of Engineering,Bangalore,ISE,8.07,0,True,False,False,2026-07-26T11:56
STU00765,COL001,BMS Institute of Technology,Bangalore,ME,7.65,1,True,True,False,2026-07-01T19:46
STU00766,COL001,BMS Institute of Technology,Bangalore,ISE,8.65,0,True,True,True,2026-07-11T10:14
STU00767,COL005,New Horizon College of Engineering,Bangalore,ECE,7.92,0,True,True,True,2026-08-02T12:49
STU00768,COL006,CMR Institute of Technology,Bangalore,ECE,8.91,0,True,True,True,2026-07-05T17:55
STU00769,COL003,PES University,Bangalore,AI&ML,7.6,0,True,True,True,2026-08-14T17:01
STU00770,COL006,CMR Institute of Technology,Bangalore,CSE,8.65,0,False,True,False,2026-08-10T13:41
STU00771,COL002,RV College of Engineering,Bangalore,EEE,7.72,0,True,True,True,2026-07-12T10:26
STU00772,COL003,PES University,Bangalore,CSE,8.09,0,True,False,False,2026-07-18T15:52
STU00773,COL001,BMS Institute of Technology,Bangalore,ME,6.79,0,True,True,True,2026-07-03T15:13
STU00774,COL001,BMS Institute of Technology,Bangalore,EEE,6.53,0,True,True,True,2026-08-21T09:55
STU00775,COL002,RV College of Engineering,Bangalore,CSE,8.74,0,True,True,True,2026-07-12T16:03
STU00776,COL001,BMS Institute of Technology,Bangalore,AI&ML,7.87,0,True,True,True,2026-07-04T09:38
STU00777,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,7.61,0,True,True,True,2026-07-08T20:17
STU00778,COL005,New Horizon College of Engineering,Bangalore,ISE,7.08,0,True,False,False,2026-07-21T20:32
STU00779,COL001,BMS Institute of Technology,Bangalore,ME,7.15,0,True,True,True,2026-08-02T18:32
STU00780,COL002,RV College of Engineering,Bangalore,EEE,8.6,0,True,True,True,2026-07-25T14:40
STU00781,COL003,PES University,Bangalore,CSE,7.27,0,True,True,True,2026-08-02T17:27
STU00782,COL002,RV College of Engineering,Bangalore,CSE,6.41,1,True,False,False,2026-08-14T20:44
STU00783,COL003,PES University,Bangalore,ECE,7.39,1,True,True,False,2026-08-14T09:45
STU00784,COL006,CMR Institute of Technology,Bangalore,ME,6.3,0,True,True,False,2026-08-01T10:09
STU00785,COL003,PES University,Bangalore,ECE,8.88,0,True,True,True,2026-07-31T11:27
STU00786,COL003,PES University,Bangalore,AI&ML,8.36,1,True,True,False,2026-07-15T10:11
STU00787,COL006,CMR Institute of Technology,Bangalore,ISE,7.38,0,True,True,True,2026-07-24T14:56
STU00788,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,7.14,0,True,True,True,2026-07-18T20:45
STU00789,COL006,CMR Institute of Technology,Bangalore,ISE,8.86,0,True,True,True,2026-08-22T09:19
STU00790,COL003,PES University,Bangalore,ME,7.79,0,True,True,True,2026-08-21T13:54
STU00791,COL006,CMR Institute of Technology,Bangalore,CSE,6.97,2,True,False,False,2026-07-11T10:24
STU00792,COL005,New Horizon College of Engineering,Bangalore,EEE,6.88,0,True,True,True,2026-08-02T20:44
STU00793,COL003,PES University,Bangalore,AI&ML,8.08,0,False,True,False,2026-07-07T11:55
STU00794,COL006,CMR Institute of Technology,Bangalore,ISE,8.03,0,True,True,True,2026-07-30T13:38
STU00795,COL005,New Horizon College of Engineering,Bangalore,AI&ML,6.72,0,True,True,True,2026-07-28T10:16
STU00796,COL001,BMS Institute of Technology,Bangalore,AI&ML,7.3,0,True,False,False,2026-07-17T13:26
STU00797,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,7.07,0,True,True,True,2026-07-23T14:02
STU00798,COL003,PES University,Bangalore,AI&ML,7.56,0,False,True,False,2026-08-11T11:03
STU00799,COL006,CMR Institute of Technology,Bangalore,ECE,7.95,2,True,False,False,2026-08-03T17:39
STU00800,COL001,BMS Institute of Technology,Bangalore,ECE,7.39,0,True,True,True,2026-08-10T10:17
STU00801,COL001,BMS Institute of Technology,Bangalore,ISE,7.99,0,True,True,True,2026-07-07T19:58
STU00802,COL001,BMS Institute of Technology,Bangalore,ISE,7.09,0,True,True,True,2026-08-09T16:09
STU00803,COL003,PES University,Bangalore,ECE,6.62,1,True,True,False,2026-07-18T19:09
STU00804,COL005,New Horizon College of Engineering,Bangalore,ECE,8.11,0,True,True,True,2026-08-12T18:04
STU00805,COL006,CMR Institute of Technology,Bangalore,ME,7.03,0,True,True,True,2026-07-27T10:50
STU00806,COL006,CMR Institute of Technology,Bangalore,ISE,7.11,0,True,True,True,2026-07-08T09:22
STU00807,COL005,New Horizon College of Engineering,Bangalore,ISE,7.12,0,True,True,True,2026-07-14T10:51
STU00808,COL001,BMS Institute of Technology,Bangalore,ME,7.71,0,True,True,True,2026-08-12T17:21
STU00809,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,7.92,0,True,True,True,2026-07-12T11:12
STU00810,COL001,BMS Institute of Technology,Bangalore,CSE,8.56,0,True,True,True,2026-07-08T12:37
STU00811,COL002,RV College of Engineering,Bangalore,ME,6.54,0,True,True,True,2026-07-31T18:25
STU00812,COL002,RV College of Engineering,Bangalore,ISE,7.49,0,True,True,True,2026-08-17T13:59
STU00813,COL005,New Horizon College of Engineering,Bangalore,ISE,7.92,0,False,True,False,2026-08-18T16:49
STU00814,COL001,BMS Institute of Technology,Bangalore,ECE,7.71,0,True,True,True,2026-08-15T09:11
STU00815,COL002,RV College of Engineering,Bangalore,AI&ML,8.02,0,True,True,True,2026-07-17T13:48
STU00816,COL002,RV College of Engineering,Bangalore,CSE,6.33,0,True,True,False,2026-08-04T09:38
STU00817,COL003,PES University,Bangalore,AI&ML,7.45,2,True,True,False,2026-08-20T11:45
STU00818,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,9.15,0,True,False,False,2026-08-05T14:57
STU00819,COL005,New Horizon College of Engineering,Bangalore,ISE,7.07,0,True,True,True,2026-07-14T12:13
STU00820,COL006,CMR Institute of Technology,Bangalore,AI&ML,7.66,0,False,True,False,2026-08-25T19:01
STU00821,COL002,RV College of Engineering,Bangalore,ME,6.9,1,True,True,False,2026-07-23T17:53
STU00822,COL003,PES University,Bangalore,AI&ML,8.06,0,True,True,True,2026-08-18T20:40
STU00823,COL001,BMS Institute of Technology,Bangalore,ECE,7.52,0,True,True,True,2026-08-22T13:37
STU00824,COL002,RV College of Engineering,Bangalore,ME,7.64,0,True,True,True,2026-08-14T12:01
STU00825,COL001,BMS Institute of Technology,Bangalore,ME,7.86,0,True,True,True,2026-07-14T18:53
STU00826,COL001,BMS Institute of Technology,Bangalore,ISE,8.7,0,True,True,True,2026-07-06T17:05
STU00827,COL001,BMS Institute of Technology,Bangalore,AI&ML,6.69,0,True,True,True,2026-08-14T10:33
STU00828,COL005,New Horizon College of Engineering,Bangalore,ME,8.67,1,True,True,False,2026-07-13T10:01
STU00829,COL006,CMR Institute of Technology,Bangalore,ME,8.18,0,True,True,True,2026-08-06T20:41
STU00830,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,7.02,0,True,True,True,2026-07-20T12:01
STU00831,COL002,RV College of Engineering,Bangalore,ME,7.68,0,True,True,True,2026-07-27T18:47
STU00832,COL002,RV College of Engineering,Bangalore,CSE,7.47,0,True,True,True,2026-07-28T17:40
STU00833,COL005,New Horizon College of Engineering,Bangalore,ME,7.37,0,True,True,True,2026-07-07T14:16
STU00834,COL003,PES University,Bangalore,CSE,7.94,0,True,True,True,2026-08-22T16:54
STU00835,COL001,BMS Institute of Technology,Bangalore,ME,7.59,0,True,True,True,2026-07-22T19:54
STU00836,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,7.61,0,True,True,True,2026-07-02T10:24
STU00837,COL001,BMS Institute of Technology,Bangalore,AI&ML,9.01,0,True,True,True,2026-08-08T12:39
STU00838,COL006,CMR Institute of Technology,Bangalore,ECE,7.66,0,True,True,True,2026-08-20T09:38
STU00839,COL001,BMS Institute of Technology,Bangalore,EEE,7.43,0,True,True,True,2026-07-29T12:33
STU00840,COL002,RV College of Engineering,Bangalore,ECE,8.66,0,True,True,True,2026-08-05T17:13
STU00841,COL001,BMS Institute of Technology,Bangalore,EEE,8.12,0,True,True,True,2026-07-23T15:38
STU00842,COL003,PES University,Bangalore,ECE,8.58,0,True,True,True,2026-07-14T16:55
STU00843,COL003,PES University,Bangalore,ME,7.55,1,True,True,False,2026-07-17T10:17
STU00844,COL005,New Horizon College of Engineering,Bangalore,ISE,7.68,0,True,True,True,2026-08-14T15:24
STU00845,COL003,PES University,Bangalore,AI&ML,7.68,0,True,False,False,2026-07-10T09:28
STU00846,COL003,PES University,Bangalore,ME,6.76,1,True,True,False,2026-08-12T11:23
STU00847,COL005,New Horizon College of Engineering,Bangalore,ME,7.17,0,True,True,True,2026-08-12T10:29
STU00848,COL006,CMR Institute of Technology,Bangalore,ISE,8.56,0,True,True,True,2026-08-15T13:30
STU00849,COL001,BMS Institute of Technology,Bangalore,ME,7.19,0,True,True,True,2026-07-07T16:04
STU00850,COL001,BMS Institute of Technology,Bangalore,AI&ML,7.13,0,False,True,False,2026-07-18T19:45
STU00851,COL004,Dayananda Sagar College of Engineering,Bangalore,ME,7.25,0,True,True,True,2026-07-13T20:43
STU00852,COL005,New Horizon College of Engineering,Bangalore,ECE,8.21,1,True,True,False,2026-07-03T09:00
STU00853,COL003,PES University,Bangalore,EEE,7.32,2,True,True,False,2026-08-06T12:29
STU00854,COL003,PES University,Bangalore,ECE,8.75,0,True,True,True,2026-07-06T16:13
STU00855,COL002,RV College of Engineering,Bangalore,AI&ML,7.85,0,True,True,True,2026-07-29T20:13
STU00856,COL001,BMS Institute of Technology,Bangalore,ME,7.66,1,True,True,False,2026-08-06T18:14
STU00857,COL002,RV College of Engineering,Bangalore,ISE,7.14,0,True,True,True,2026-08-15T14:58
STU00858,COL005,New Horizon College of Engineering,Bangalore,ECE,8.32,0,True,True,True,2026-08-19T10:14
STU00859,COL005,New Horizon College of Engineering,Bangalore,ME,7.28,0,True,True,True,2026-07-15T20:55
STU00860,COL002,RV College of Engineering,Bangalore,ME,7.81,0,True,True,True,2026-07-30T13:04
STU00861,COL005,New Horizon College of Engineering,Bangalore,ECE,8.23,0,True,True,True,2026-07-27T18:37
STU00862,COL002,RV College of Engineering,Bangalore,ECE,7.65,0,False,True,False,2026-08-11T19:06
STU00863,COL006,CMR Institute of Technology,Bangalore,ISE,6.58,0,True,False,False,2026-07-09T09:13
STU00864,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,8.22,0,True,True,True,2026-08-22T10:51
STU00865,COL001,BMS Institute of Technology,Bangalore,ISE,8.07,0,True,True,True,2026-07-05T11:13
STU00866,COL001,BMS Institute of Technology,Bangalore,CSE,7.33,0,True,True,True,2026-07-16T16:01
STU00867,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,7.81,0,True,True,True,2026-07-02T11:36
STU00868,COL003,PES University,Bangalore,ECE,7.55,0,True,True,True,2026-07-24T12:53
STU00869,COL005,New Horizon College of Engineering,Bangalore,ME,7.86,0,True,True,True,2026-08-19T14:39
STU00870,COL006,CMR Institute of Technology,Bangalore,ECE,7.2,0,True,True,True,2026-07-23T09:16
STU00871,COL006,CMR Institute of Technology,Bangalore,CSE,8.96,0,True,False,False,2026-08-09T16:14
STU00872,COL001,BMS Institute of Technology,Bangalore,ME,7.83,0,True,True,True,2026-07-09T11:53
STU00873,COL001,BMS Institute of Technology,Bangalore,AI&ML,7.85,0,True,True,True,2026-07-17T18:14
STU00874,COL002,RV College of Engineering,Bangalore,ECE,8.5,0,True,True,True,2026-07-17T10:27
STU00875,COL006,CMR Institute of Technology,Bangalore,ME,7.65,0,True,True,True,2026-08-14T20:04
STU00876,COL006,CMR Institute of Technology,Bangalore,ECE,8.3,0,True,True,True,2026-07-07T12:46
STU00877,COL001,BMS Institute of Technology,Bangalore,CSE,7.76,0,True,True,True,2026-07-05T19:28
STU00878,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.11,0,True,True,True,2026-07-22T17:36
STU00879,COL005,New Horizon College of Engineering,Bangalore,ME,6.93,0,True,True,True,2026-07-09T17:56
STU00880,COL004,Dayananda Sagar College of Engineering,Bangalore,ME,6.87,0,True,True,True,2026-08-25T13:49
STU00881,COL003,PES University,Bangalore,AI&ML,7.13,0,True,True,True,2026-08-05T18:14
STU00882,COL001,BMS Institute of Technology,Bangalore,CSE,7.75,0,True,True,True,2026-07-18T12:52
STU00883,COL005,New Horizon College of Engineering,Bangalore,AI&ML,6.93,0,False,False,False,2026-08-13T16:02
STU00884,COL004,Dayananda Sagar College of Engineering,Bangalore,ME,8.89,0,True,True,True,2026-08-13T18:20
STU00885,COL001,BMS Institute of Technology,Bangalore,AI&ML,7.94,0,True,False,False,2026-07-06T19:30
STU00886,COL003,PES University,Bangalore,EEE,7.11,0,True,True,True,2026-08-05T10:46
STU00887,COL002,RV College of Engineering,Bangalore,AI&ML,7.66,0,True,True,True,2026-08-02T13:16
STU00888,COL001,BMS Institute of Technology,Bangalore,ISE,7.07,0,True,True,True,2026-07-07T16:23
STU00889,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.57,1,True,True,False,2026-08-05T15:24
STU00890,COL006,CMR Institute of Technology,Bangalore,ISE,6.73,1,True,True,False,2026-07-03T10:18
STU00891,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,8.01,0,True,True,True,2026-08-16T14:08
STU00892,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,8.64,0,True,True,True,2026-08-25T18:48
STU00893,COL005,New Horizon College of Engineering,Bangalore,ME,8.32,1,False,True,False,2026-08-24T09:56
STU00894,COL002,RV College of Engineering,Bangalore,EEE,8.05,1,True,True,False,2026-08-04T15:32
STU00895,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,6.94,1,True,True,False,2026-08-24T13:21
STU00896,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,7.07,2,True,True,False,2026-08-14T20:27
STU00897,COL003,PES University,Bangalore,ECE,6.71,1,True,True,False,2026-08-23T16:11
STU00898,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,7.48,0,True,True,True,2026-08-02T15:10
STU00899,COL005,New Horizon College of Engineering,Bangalore,ECE,8.11,0,True,False,False,2026-07-06T13:04
STU00900,COL003,PES University,Bangalore,ISE,8.28,0,True,True,True,2026-08-23T20:49
STU00901,COL005,New Horizon College of Engineering,Bangalore,EEE,7.22,0,True,True,True,2026-07-08T14:09
STU00902,COL006,CMR Institute of Technology,Bangalore,ME,8.8,0,True,True,True,2026-07-27T18:35
STU00903,COL004,Dayananda Sagar College of Engineering,Bangalore,ME,8.35,1,True,True,False,2026-08-02T15:20
STU00904,COL006,CMR Institute of Technology,Bangalore,AI&ML,8.79,0,True,True,True,2026-07-26T14:55
STU00905,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,6.74,2,False,True,False,2026-08-02T16:05
STU00906,COL003,PES University,Bangalore,EEE,8.34,0,False,True,False,2026-07-23T14:02
STU00907,COL001,BMS Institute of Technology,Bangalore,AI&ML,7.63,0,True,True,True,2026-07-13T10:14
STU00908,COL002,RV College of Engineering,Bangalore,CSE,7.9,0,True,False,False,2026-08-10T12:08
STU00909,COL003,PES University,Bangalore,CSE,6.74,0,True,True,True,2026-08-08T15:08
STU00910,COL003,PES University,Bangalore,ECE,7.28,0,True,True,True,2026-08-11T20:22
STU00911,COL003,PES University,Bangalore,ISE,7.8,0,True,False,False,2026-08-11T13:32
STU00912,COL005,New Horizon College of Engineering,Bangalore,ME,8.57,0,True,True,True,2026-08-08T20:02
STU00913,COL006,CMR Institute of Technology,Bangalore,AI&ML,7.3,1,True,True,False,2026-08-12T16:40
STU00914,COL006,CMR Institute of Technology,Bangalore,ME,7.44,0,True,True,True,2026-07-15T20:39
STU00915,COL006,CMR Institute of Technology,Bangalore,AI&ML,7.05,1,True,True,False,2026-07-25T13:50
STU00916,COL006,CMR Institute of Technology,Bangalore,ECE,8.17,0,True,True,True,2026-08-22T12:28
STU00917,COL005,New Horizon College of Engineering,Bangalore,ECE,8.11,0,True,True,True,2026-08-23T09:48
STU00918,COL001,BMS Institute of Technology,Bangalore,ISE,8.36,1,True,True,False,2026-08-02T18:53
STU00919,COL002,RV College of Engineering,Bangalore,ME,6.78,0,True,True,True,2026-07-13T11:28
STU00920,COL004,Dayananda Sagar College of Engineering,Bangalore,ME,7.98,0,True,True,True,2026-08-18T17:59
STU00921,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.34,0,True,True,True,2026-08-19T14:28
STU00922,COL001,BMS Institute of Technology,Bangalore,EEE,8.2,0,True,False,False,2026-07-16T13:43
STU00923,COL002,RV College of Engineering,Bangalore,ECE,7.11,0,False,True,False,2026-08-04T19:15
